exp,sample_idx,video_id,claim_id,claim_text,claim_type,support_source,parent_source,attribute_terms,verification,reference_positive_evidence,reference_negative_evidence
no_implicit_norm,1873,hPZh4qrJxxg,4,indie influences you're looking for.,prompt,prompt-supported,prompt-supported,,,,
no_implicit_norm,1962,kEfo8WvxuJE,1,How about 'Ya No Queda Tiempo' by Corpore?,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,1962,kEfo8WvxuJE,2,It's a track that combines rock,unknown,unsupported,audio-supported,,,,
no_implicit_norm,1962,kEfo8WvxuJE,3,"Although I don't have much information about the specific album or artists, the song itself has elements of metal, rock",metadata,metadata-supported,metadata-supported,metal;rock,supported,,
no_implicit_norm,1962,kEfo8WvxuJE,4,It could be a fitting choice for your video.,general,general-supported,general-supported,,,,
no_implicit_norm,1963,J0hngTpO5kA,1,Allow me to recommend 'Love Like Wine' by Sun Yanzi.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,1963,J0hngTpO5kA,2,It's a track from her album 'Love Like Wine'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,1963,J0hngTpO5kA,3,"The song combines elements of jazz, rock",audio,audio-supported,audio-supported,,,,
no_implicit_norm,1963,J0hngTpO5kA,4,"folk, which aligns well with Sun Yanzi's distinctive style.",audio,audio-supported,audio-supported,,,,
no_implicit_norm,1963,J0hngTpO5kA,5,It was released in 2011,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,1963,J0hngTpO5kA,6,features her unique vocals.,audio,audio-supported,audio-supported,,,,
no_implicit_norm,1973,wvsguQGaRdw,1,"In that case, I recommend '世界が見たい' by 踊ってばかりの国.",metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,1973,wvsguQGaRdw,2,This track is from their album '世界が見たい',metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,1973,wvsguQGaRdw,3,"it perfectly captures the rock, pop",unknown,unsupported,metadata-supported,,,,
no_implicit_norm,1973,wvsguQGaRdw,4,indie genres with a touch of alternative.,audio,audio-supported,audio-supported,,,,
no_implicit_norm,1973,wvsguQGaRdw,5,It has a nostalgic feel,unknown,unsupported,audio-supported,,,,
no_implicit_norm,1973,wvsguQGaRdw,6,"drums, which adds to its unique sound.",audio,audio-supported,audio-supported,,,,
no_implicit_norm,1980,FllRntbfSZU,1,"In that case, I would recommend 'The Way You Make Me Feel' by Ronan Keating.",metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,1980,FllRntbfSZU,2,This track has a folk/country influence,audio,audio-supported,audio-supported,,,,
no_implicit_norm,1980,FllRntbfSZU,3,features a female vocalist.,audio,audio-supported,audio-supported,,,,
no_implicit_norm,1980,FllRntbfSZU,4,It's part of the album 'The Way You Make Me Feel',metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,1980,FllRntbfSZU,5,would be a great fit for your video.,general,general-supported,general-supported,,,,
no_implicit_norm,1993,lVOhveK_60A,1,Allow me to recommend 'MORBIN' by Riki Malva & Theo La Vecia feat.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,1993,lVOhveK_60A,2,It's a track from their album 'MORBIN'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,1993,lVOhveK_60A,3,"The song combines elements of rock, electronic",audio,audio-supported,audio-supported,,,,
no_implicit_norm,1993,lVOhveK_60A,4,"punk, which aligns well with your preferences.",preference,preference-supported,preference-supported,punk,not_found,"the user demonstrates a clear preference for rock music characterized by energetic beats, powerful vocals, and driving rhythms. while appreciating a raw and gritty sound, they express discomfort with overly produced tracks and a strong electronic influence. they seem to value prominent guitar riffs and a sense of intensity, drawing comparisons to artists like mickie james. the user's taste leans towards a more organic and less polished sound, suggesting a potential aversion to heavily electronic or hip-hop infused music. they are open to exploring music with a strong build-up and impactful choruses, but prioritize a balance between energy and atmosphere. the user prefers rock music with energetic and driving rhythms. the user appreciates powerful and clear vocals. the user favors music with prominent guitar riffs and a gritty sound. the user enjoys music with a strong build-up and impactful choruses. the user appreciates a raw and less polished sound.",the user dislikes music that is overly produced or heavily electronic. the user finds hip-hop and electronic blends overwhelming.
no_implicit_norm,1993,lVOhveK_60A,5,It has a vocal-focused sound that could be a fitting choice for your video.,audio,audio-supported,audio-supported,,,,
no_implicit_norm,1997,DeXRccfzk78,1,Allow me to recommend 'Things Will Change' by Phie.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,1997,DeXRccfzk78,2,It's a track from Nelly's album 'Things Will Change'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,1997,DeXRccfzk78,3,"It combines elements of pop, rock",audio,audio-supported,audio-supported,,,,
no_implicit_norm,1997,DeXRccfzk78,4,acoustic with female vocals,audio,audio-supported,audio-supported,,,,
no_implicit_norm,1997,DeXRccfzk78,5,It was recorded in 2012 which may contain the specific elements you want.,prompt,prompt-supported,prompt-supported,,,,
no_implicit_norm,2000,fg3WQgiIh9I,1,Allow me to recommend 'What's Up Joe' by VISUAL featuring Ale Nova.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2000,fg3WQgiIh9I,2,It's a track from their album 'What's Up Joe'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2000,fg3WQgiIh9I,3,"The song combines elements of hip-hop, rock",audio,audio-supported,audio-supported,,,,
no_implicit_norm,2000,fg3WQgiIh9I,4,electronic genres with a touch of pop,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2000,fg3WQgiIh9I,5,It has a unique style that captures the essence of these genres.,unknown,unsupported,unsupported,,,,
no_implicit_norm,2004,sEOplAGKqck,1,Allow me to recommend 'Nothing Inside (Extended Mix)' by Sander Van Doorn,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2004,sEOplAGKqck,2,pop track with electronic,unknown,unsupported,audio-supported,,,,
no_implicit_norm,2004,sEOplAGKqck,3,The song features female vocals,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2004,sEOplAGKqck,4,was released in 2012.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2004,sEOplAGKqck,5,It could be a fitting choice for your video.,general,general-supported,general-supported,,,,
no_implicit_norm,2021,1W7IC4JT6tA,1,If you're looking for a track with an experimental,prompt,prompt-supported,prompt-supported,,,,
no_implicit_norm,2021,1W7IC4JT6tA,2,"indie vibe, I would recommend 'Garden State Rebel' by JewAli.",metadata,metadata-supported,metadata-supported,indie,supported,,
no_implicit_norm,2021,1W7IC4JT6tA,3,This track is part of the album 'Garden State Rebel',metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2021,1W7IC4JT6tA,4,"offers a unique blend of Hip-Hop, electronic, rock, indie",audio,audio-supported,audio-supported,,,,
no_implicit_norm,2021,1W7IC4JT6tA,5,It has a distinctive sound that will add an edgy,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2021,1W7IC4JT6tA,6,unconventional touch to your video.,unknown,unsupported,audio-supported,,,,
no_implicit_norm,2028,0Y_VUwEhyAE,1,Allow me to recommend 'Последний день' by NX Zero.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2028,0Y_VUwEhyAE,2,It's a track from their album 'Последний день'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2028,0Y_VUwEhyAE,3,"It combines elements of rock, indie",audio,audio-supported,audio-supported,,,,
no_implicit_norm,2028,0Y_VUwEhyAE,4,alternative with pop influences.,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2028,0Y_VUwEhyAE,5,The song features male vocals,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2028,0Y_VUwEhyAE,6,"guitar sounds, which could be a fitting choice for your video.",audio,audio-supported,audio-supported,,,,
no_implicit_norm,2032,kKSFNLZV6HQ,1,Allow me to recommend 'I'll Shine' by Tat Gang.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2032,kKSFNLZV6HQ,2,It's a track from their album 'I'll Shine'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2032,kKSFNLZV6HQ,3,"The song combines elements of pop, hip-hop",audio,audio-supported,audio-supported,,,,
no_implicit_norm,2032,kKSFNLZV6HQ,4,"electronic music, which could be a fitting choice for your video.",general,general-supported,general-supported,,,,
no_implicit_norm,2032,kKSFNLZV6HQ,5,It has a catchy,unknown,unsupported,preference-supported,,,,
no_implicit_norm,2032,kKSFNLZV6HQ,6,energetic vibe that aligns with your preferences.,preference,preference-supported,preference-supported,energetic,supported,"the user demonstrates a clear preference for upbeat and energetic music, particularly within the pop and electronic genres. they are drawn to tracks with a strong, driving beat and smooth, cool vocals, appreciating a vibrant and infectious feel. while enjoying latin-influenced rhythms and dance vibes, the user also expresses a desire for complexity and depth, indicating a potential interest in layered and nuanced electronic music. they find overly intense or loud tracks with fast tempos less appealing, suggesting a preference for a more balanced and controlled energy. the user prefers upbeat and energetic music, particularly pop and electronic genres. the user enjoys music with a strong, driving beat that encourages movement. the user appreciates smooth and cool vocal styles in music. the user is drawn to music with latin influences and percussion. the user seeks music with depth and complexity, preferring layered and nuanced electronic sounds. the user appreciates a balanced energy in music, avoiding tracks that are too overwhelming.",the user finds overly intense or loud tracks with fast tempos less appealing.
no_implicit_norm,2046,mkdRJriWzQw,1,Allow me to recommend 'Mickey Rich' by DJ Zeez.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2046,mkdRJriWzQw,2,It's a track from his album 'Mickey Rich'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2046,mkdRJriWzQw,3,"The song combines elements of electronic, pop",audio,audio-supported,audio-supported,,,,
no_implicit_norm,2046,mkdRJriWzQw,4,"indie music, which aligns well with the style you're looking for.",prompt,prompt-supported,prompt-supported,,,,
no_implicit_norm,2046,mkdRJriWzQw,5,It has a techno,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2046,mkdRJriWzQw,6,"fast-paced beat, with a mix of rock",audio,audio-supported,audio-supported,,,,
no_implicit_norm,2052,VOZcreL9I6U,1,I suggest checking out 'Burn' by Jessica Mauboy.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2052,VOZcreL9I6U,2,soul track with female vocalists.,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2052,VOZcreL9I6U,3,The song has an R&B influence,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2052,VOZcreL9I6U,4,was released in 2008.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2052,VOZcreL9I6U,5,It could be a perfect fit for your video.,general,general-supported,general-supported,,,,
no_implicit_norm,2054,2iduMTw1Dd0,1,"In that case, I would recommend 'Make Our Own Way' by Little Brutes.",metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2054,2iduMTw1Dd0,2,"This track is a perfect fit for your video as it combines electronic, rock",general,general-supported,general-supported,,,,
no_implicit_norm,2054,2iduMTw1Dd0,3,It has a catchy beat,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2054,2iduMTw1Dd0,4,a lively vibe that will add energy to your video.,unknown,unsupported,audio-supported,,,,
no_implicit_norm,2088,ZRntURxcjYg,1,Allow me to recommend 'The Way I Am' by Ana Johnsson.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2088,ZRntURxcjYg,2,It's a track from her album 'The Way I Am'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2088,ZRntURxcjYg,3,"The song combines elements of rock, indie",audio,audio-supported,audio-supported,,,,
no_implicit_norm,2088,ZRntURxcjYg,4,alternative with a touch of punk.,unknown,unsupported,audio-supported,,,,
no_implicit_norm,2088,ZRntURxcjYg,5,It has a guitar-driven sound,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2088,ZRntURxcjYg,6,"features female vocals, which aligns well with the rock",audio,audio-supported,audio-supported,,,,
no_implicit_norm,2088,ZRntURxcjYg,7,indie influences you're looking for.,prompt,prompt-supported,prompt-supported,,,,
no_implicit_norm,2095,-mag643Iv8g,1,Allow me to recommend 'Cotto & Frullato - La Mia Vita'.,general,general-supported,general-supported,,,,
no_implicit_norm,2095,-mag643Iv8g,2,It's a track from their album 'La Mia Vita'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2095,-mag643Iv8g,3,"It combines elements of electronic, ambient",audio,audio-supported,audio-supported,,,,
no_implicit_norm,2095,-mag643Iv8g,4,experimental music with instrumental sounds that could be a fitting choice for your video.,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2095,-mag643Iv8g,5,It was released in 2012,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2095,-mag643Iv8g,6,may contain the specific elements you want.,prompt,prompt-supported,prompt-supported,,,,
no_implicit_norm,2146,XTybJfvSHd0,1,"In that case, I would recommend 'The 90s' by Aula.",metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2146,XTybJfvSHd0,2,This track has a nostalgic 90s vibe,unknown,unsupported,audio-supported,,,,
no_implicit_norm,2146,XTybJfvSHd0,3,"combines elements of Hip-Hop, rock, electronic",audio,audio-supported,audio-supported,,,,
no_implicit_norm,2146,XTybJfvSHd0,4,It's part of the album 'The 90s' by Aula.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2148,TGMiWa3EdeE,1,Allow me to recommend 'Pipedog' by Pipedog.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2148,TGMiWa3EdeE,2,It's a track from their album 'Pipedog'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2148,TGMiWa3EdeE,3,"It combines elements of hip-hop, electronic",audio,audio-supported,audio-supported,,,,
no_implicit_norm,2148,TGMiWa3EdeE,4,pop with a dance vibe.,unknown,unsupported,audio-supported,,,,
no_implicit_norm,2148,TGMiWa3EdeE,5,The song was released in 2012,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2148,TGMiWa3EdeE,6,fast-paced sound that could be a fitting choice for your video.,video,video-supported,video-supported,,,,
no_implicit_norm,2150,zcQaYBrSuBM,1,Allow me to recommend 'The Ripper' by Black The Ripper.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2150,zcQaYBrSuBM,2,It's a track from their album 'The Ripper'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2150,zcQaYBrSuBM,3,"The song combines elements of hip-hop, electronic, rock",audio,audio-supported,audio-supported,,,,
no_implicit_norm,2150,zcQaYBrSuBM,4,"soul, which aligns well with the style you're looking for.",prompt,prompt-supported,prompt-supported,,,,
no_implicit_norm,2150,zcQaYBrSuBM,5,It was released in 2012,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2150,zcQaYBrSuBM,6,has a unique blend of genres that could add a distinctive touch to your video.,unknown,unsupported,metadata-supported,,,,
no_implicit_norm,2164,jectGqVb3LA,1,Allow me to recommend 'Free Boy Europea' by Free Boy Europea.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2164,jectGqVb3LA,2,It's a track from their album 'Free Boy Europea'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2164,jectGqVb3LA,3,"It combines elements of hip-hop, electronic",audio,audio-supported,audio-supported,,,,
no_implicit_norm,2164,jectGqVb3LA,4,jazz with a dance vibe.,unknown,unsupported,audio-supported,,,,
no_implicit_norm,2164,jectGqVb3LA,5,The song features male vocals,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2164,jectGqVb3LA,6,was released in 2014.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2164,jectGqVb3LA,7,It may contain the specific elements you want.,prompt,prompt-supported,prompt-supported,,,,
no_implicit_norm,2193,yorLPuUMPYU,1,If you're looking for a spooky,prompt,prompt-supported,prompt-supported,,,,
no_implicit_norm,2193,yorLPuUMPYU,2,"macabre feel, I would recommend 'Radioactive' by Imagine Dragons.",metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2193,yorLPuUMPYU,3,This track is part of the album 'Radioactive',metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2193,yorLPuUMPYU,4,it perfectly captures the essence of Halloween with its dark,unknown,unsupported,metadata-supported,,,,
no_implicit_norm,2193,yorLPuUMPYU,5,It's a great choice for creating a haunting atmosphere in your video.,general,general-supported,general-supported,,,,
no_implicit_norm,2210,n-MiM-VMm5A,1,Allow me to recommend 'Sommer' by Tygo Nendels.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2210,n-MiM-VMm5A,2,rock track with 80s,unknown,unsupported,metadata-supported,,,,
no_implicit_norm,2210,n-MiM-VMm5A,3,The song features female vocals,metadata,metadata-supported,metadata-supported,female vocals;male vocals;vocal;vocals,partially_supported,,
no_implicit_norm,2210,n-MiM-VMm5A,4,was released in 2012.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2210,n-MiM-VMm5A,5,It could be a fitting choice for your video.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2219,BRgJAbNwNcU,1,I recommend 'Free World' by One Crew.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2219,BRgJAbNwNcU,2,"It's a track that combines elements of reggaeton, hip-hop",audio,audio-supported,audio-supported,,,,
no_implicit_norm,2219,BRgJAbNwNcU,3,The song has a danceable beat,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2219,BRgJAbNwNcU,4,catchy melodies that could be a fitting choice for your video.,general,general-supported,general-supported,,,,
no_implicit_norm,2223,gZ4g2c5vZec,1,Allow me to recommend 'Gametime' by Boombox Saints.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2223,gZ4g2c5vZec,2,It's a track from their album 'Gametime'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2223,gZ4g2c5vZec,3,"It combines elements of hip-hop, electronic",audio,audio-supported,audio-supported,,,,
no_implicit_norm,2223,gZ4g2c5vZec,4,dance genres with indie influences.,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2223,gZ4g2c5vZec,5,The song has a fast-paced beat,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2223,gZ4g2c5vZec,6,a catchy melody that could be a fitting choice for your video.,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2263,7PeulsZU-8Q,1,Allow me to recommend 'Baby' by M.I.A.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2263,7PeulsZU-8Q,2,"It's an electronic track with elements of dance, electro",unknown,unsupported,unsupported,,,,
no_implicit_norm,2263,7PeulsZU-8Q,3,The song has a fast-paced techno beat,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2263,7PeulsZU-8Q,4,synth sounds that could be a fitting choice for your video.,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2273,x6ebHzsnyUw,1,Allow me to recommend 'Sur mon bout' by Black X.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2273,x6ebHzsnyUw,2,rock track with electronic,unknown,unsupported,unsupported,,,,
no_implicit_norm,2273,x6ebHzsnyUw,3,"Although I don't have much information about this specific track, it aligns well with the pop",unknown,unsupported,prompt-supported,,,,
no_implicit_norm,2273,x6ebHzsnyUw,4,rock styles you're looking for.,prompt,prompt-supported,prompt-supported,,,,
no_implicit_norm,2295,fyPL8Eos0ME,1,Allow me to recommend 'LOVE DISCO' by ROCKETMAN feat.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2295,fyPL8Eos0ME,2,I think it's a fitting choice for your video.,general,general-supported,general-supported,,,,
no_implicit_norm,2295,fyPL8Eos0ME,3,electronic track with female vocalists,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2295,fyPL8Eos0ME,4,"Although I don't have much information about the specific album or artists, the song itself aligns well with the dance",metadata,metadata-supported,metadata-supported,dance,supported,,
no_implicit_norm,2295,fyPL8Eos0ME,5,electronic elements you're looking for.,prompt,prompt-supported,prompt-supported,,,,
no_implicit_norm,2303,a6tPZRzEzqk,1,"In that case, I would recommend 'Rank Riders Anthem' by Luke Kaufman.",metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2303,a6tPZRzEzqk,2,This track has a rock,unknown,unsupported,audio-supported,,,,
no_implicit_norm,2303,a6tPZRzEzqk,3,blues sound with a mix of different instruments.,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2303,a6tPZRzEzqk,4,It's part of the album 'Rank Riders Anthem',metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2303,a6tPZRzEzqk,5,it's perfect for adding a unique,unknown,unsupported,metadata-supported,,,,
no_implicit_norm,2303,a6tPZRzEzqk,6,dynamic touch to your video.,unknown,unsupported,metadata-supported,,,,
no_implicit_norm,2305,ZT_3cEYAvro,1,Allow me to recommend 'The Witches' by The Witches.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2305,ZT_3cEYAvro,2,acoustic track with female vocals,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2305,ZT_3cEYAvro,3,"Although I don't have much information about the specific album or artists, the song itself aligns well with the folk",metadata,metadata-supported,metadata-supported,folk,supported,,
no_implicit_norm,2305,ZT_3cEYAvro,4,acoustic style you're looking for.,prompt,prompt-supported,prompt-supported,,,,
no_implicit_norm,2312,CnmDXJmI6Kg,1,Allow me to recommend 'I'm On It' by E-Money.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2312,CnmDXJmI6Kg,2,It's a track from their album 'I'm On It'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2312,CnmDXJmI6Kg,3,"It combines elements of R&B, dance",audio,audio-supported,audio-supported,,,,
no_implicit_norm,2312,CnmDXJmI6Kg,4,electronic music with a focus on synth sounds.,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2312,CnmDXJmI6Kg,5,It was released in 2013,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2312,CnmDXJmI6Kg,6,may contain the specific elements you want.,prompt,prompt-supported,prompt-supported,,,,
no_implicit_norm,2321,f75wFxmN-so,1,Allow me to recommend 'This Is War' by 30 Seconds to Mars.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2321,f75wFxmN-so,2,It's a track from their album 'This Is War'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2321,f75wFxmN-so,3,"The song combines elements of rock, pop",audio,audio-supported,audio-supported,,,,
no_implicit_norm,2321,f75wFxmN-so,4,country with a touch of folk.,unknown,unsupported,audio-supported,,,,
no_implicit_norm,2321,f75wFxmN-so,5,It features a female vocalist,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2321,f75wFxmN-so,6,emotional sound that could be a fitting choice for your video.,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2328,F8GzCxDA9-I,1,Allow me to recommend '82 Bronco's' track 'The 82 Bronco'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2328,F8GzCxDA9-I,2,electronic song with ambient,metadata,metadata-supported,metadata-supported,ambient;electronic,partially_supported,,
no_implicit_norm,2328,F8GzCxDA9-I,3,"Although I don't have much information about this specific track, it aligns well with the electronic",metadata,metadata-supported,metadata-supported,electronic,supported,,
no_implicit_norm,2328,F8GzCxDA9-I,4,chillout style you're looking for.,prompt,prompt-supported,prompt-supported,,,,
no_implicit_norm,2341,vIwgiMnTx70,1,I suggest checking out 'Ballin' by Yungin.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2341,vIwgiMnTx70,2,"This track combines hip-hop, electronic, pop, soul",unknown,unsupported,audio-supported,,,,
no_implicit_norm,2341,vIwgiMnTx70,3,It has a catchy beat,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2341,vIwgiMnTx70,4,a vibrant energy that would be perfect for your video.,unknown,unsupported,audio-supported,,,,
no_implicit_norm,2352,W_CQL5rgXHk,1,If you're looking for a track with a more electronic,prompt,prompt-supported,prompt-supported,,,,
no_implicit_norm,2352,W_CQL5rgXHk,2,"pop vibe, I would recommend 'Never Backing Down' by Halo Muzic.",metadata,metadata-supported,metadata-supported,pop,supported,,
no_implicit_norm,2352,W_CQL5rgXHk,3,This track is part of the album 'Never Backing Down',metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2352,W_CQL5rgXHk,4,"offers a blend of electronic, dance, pop",audio,audio-supported,audio-supported,,,,
no_implicit_norm,2352,W_CQL5rgXHk,5,It has a catchy beat,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2352,W_CQL5rgXHk,6,a vibrant energy that would be perfect for your video.,unknown,unsupported,audio-supported,,,,
no_implicit_norm,2365,2UOm1jCZuuk,1,How about 'Walk By Faith' by Jeremy Camp?,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2365,2UOm1jCZuuk,2,It's a track from his album 'Walk By Faith'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2365,2UOm1jCZuuk,3,The song features female vocals,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2365,2UOm1jCZuuk,4,"combines elements of rock, pop",audio,audio-supported,audio-supported,,,,
no_implicit_norm,2365,2UOm1jCZuuk,5,indie with a touch of alternative.,unknown,unsupported,audio-supported,,,,
no_implicit_norm,2365,2UOm1jCZuuk,6,"It could be a great choice for your video, especially if you're looking for a track with a similar style to 'Walk By Faith' but with female vocals.",prompt,prompt-supported,prompt-supported,,,,
no_implicit_norm,2408,m081nGf-fGE,1,Allow me to recommend 'Alles geht' by Tonbandgerät.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2408,m081nGf-fGE,2,It's a track from their album 'Alles geht'.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2408,m081nGf-fGE,3,"The song combines elements of rock, indie",audio,audio-supported,audio-supported,,,,
no_implicit_norm,2408,m081nGf-fGE,4,electronic music with a pop influence.,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2408,m081nGf-fGE,5,It has a guitar-focused sound,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2408,m081nGf-fGE,6,The track was released in 2012,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2408,m081nGf-fGE,7,could be a fitting choice for your video.,general,general-supported,general-supported,,,,
no_implicit_norm,2416,dKS2UpcRkOU,1,I suggest 'Brotherman' by Christopher Varnado.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2416,dKS2UpcRkOU,2,This track has female vocals,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2416,dKS2UpcRkOU,3,"falls under the genres of rock, pop",audio,audio-supported,audio-supported,,,,
no_implicit_norm,2416,dKS2UpcRkOU,4,upbeat song that would complement your video nicely.,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2460,2ewusAyz3nQ,1,I recommend 'Я не вірю в кохання' by Wessels featuring Ельвіра Бурдейна.,metadata,metadata-supported,metadata-supported,,uncheckable,,
no_implicit_norm,2460,2ewusAyz3nQ,2,"It's a track that combines elements of hip-hop, soul",audio,audio-supported,audio-supported,,,,
no_implicit_norm,2460,2ewusAyz3nQ,3,The song has a unique blend of genres that could add a dynamic,unknown,unsupported,audio-supported,,,,
no_implicit_norm,2460,2ewusAyz3nQ,4,diverse sound to your video.,audio,audio-supported,audio-supported,,,,
no_implicit_norm,2462,D76Lsycip9U,1,Allow me to recommend 'Aude et Latchoo' by Aude,metadata,metadata-supported,metadata-supported,,uncheckable,,
