sample_idx,video_id,gt_music_id,top1_music_id,top1_video_id,top1_is_gt,rank,preference_variant,generation_mode,prompt_variant,title_source,user_text,original_user_text,generated_text,reference_text,top1_reference_text,music_title,music_artist,generated_mentions_top1_title,generated_mentions_top1_artist,title_consistency,needs_manual_review,is_fallback,scope_note
3587,K7KMRBoqQUg,K7KMRBoqQUg_P56SorCCSmI,K7KMRBoqQUg_P56SorCCSmI,K7KMRBoqQUg,1,1,cf_upbeat_electronic,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","That sounds interesting, but I would like a music recommendation that is more in line with Owl City's electronic and pop style. I'm also looking for something with a faster tempo and a bit more energy.","100% For you, I recommend 'Shooting Star' by Owl City. It's an electronic track with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling. It's a perfect fit for your video.","I understand what you're looking for. How about 'Shooting Star' by Owl City? It's a track from the album 'Shooting Star' and has an electronic and pop sound. The song is classified as electronic, dance, and indie with electro influences. Although there is no description for this particular track, it aligns well with Owl City's style and should provide the faster tempo and energetic vibe you're looking for.","I understand what you're looking for. How about 'Shooting Star' by Owl City? It's a track from the album 'Shooting Star' and has an electronic and pop sound. The song is classified as electronic, dance, and indie with electro influences. Although there is no description for this particular track, it aligns well with Owl City's style and should provide the faster tempo and energetic vibe you're looking for.",re looking for. How about 'Shooting Star,Owl City,0,1,0,1,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
3587,K7KMRBoqQUg,K7KMRBoqQUg_P56SorCCSmI,K7KMRBoqQUg_P56SorCCSmI,K7KMRBoqQUg,1,1,cf_lyrical_piano,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","That sounds interesting, but I would like a music recommendation that is more in line with Owl City's electronic and pop style. I'm also looking for something with a faster tempo and a bit more energy.","1000000 In that case, I would recommend 'Shooting Star' by Owl City. This track has a lyrical piano background and falls under the genres of dance, electronic, pop, and rock. It has a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood that would be perfect for your video.","I understand what you're looking for. How about 'Shooting Star' by Owl City? It's a track from the album 'Shooting Star' and has an electronic and pop sound. The song is classified as electronic, dance, and indie with electro influences. Although there is no description for this particular track, it aligns well with Owl City's style and should provide the faster tempo and energetic vibe you're looking for.","I understand what you're looking for. How about 'Shooting Star' by Owl City? It's a track from the album 'Shooting Star' and has an electronic and pop sound. The song is classified as electronic, dance, and indie with electro influences. Although there is no description for this particular track, it aligns well with Owl City's style and should provide the faster tempo and energetic vibe you're looking for.",re looking for. How about 'Shooting Star,Owl City,0,1,0,1,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
3601,0pzNkHgIdHk,0pzNkHgIdHk_zVaXHQhVXhQ,BiYSq-EixNk_zVaXHQhVXhQ,BiYSq-EixNk,0,2,original,top1_prompt_level_preference_counterfactual,original,top1_reference,"That sounds great, I like the electronic and techno genres in your music recommendations. However, I would also like to incorporate elements of rock, soul, and blues into the music. Do you have any suggestions?","That sounds great, I like the electronic and techno genres in your music recommendations. However, I would also like to incorporate elements of rock, soul, and blues into the music. Do you have any suggestions?","1. 'Bealti Mado' by Solomon Haile. It's a track from the album 'Bealti Mado'. The song combines elements of rock, soul, and blues with a touch of pop. It has a guitar-driven sound and features male vocals. It was released in 2012 and could be a fitting choice for your video.","Allow me to recommend 'Bisogno d'Amore' by Sud Sound System. It's a track from their album 'Ultimamente' released in 2010. The song combines elements of rock, soul, pop, and blues, which can add a diverse and dynamic sound to your video. It was also recorded in 2010, which may suit your preference.","Allow me to recommend a track called 'Bealti Mado' by Solomon Haile. Although I couldn't find much information about this specific track, Solomon Haile is known for his jazz, pop, rock, and soul style. This track might incorporate those influences and could be a fitting choice for your video. Additionally, it could be worth exploring the use of Indian guitar and string instruments in this track.",Bealti Mado,Solomon Haile,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
3601,0pzNkHgIdHk,0pzNkHgIdHk_zVaXHQhVXhQ,BiYSq-EixNk_zVaXHQhVXhQ,BiYSq-EixNk,0,2,cf_upbeat_electronic,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","That sounds great, I like the electronic and techno genres in your music recommendations. However, I would also like to incorporate elements of rock, soul, and blues into the music. Do you have any suggestions?","1. 'Bealti Mado' by Solomon Haile. It's a track from the album 'Bealti Mado'. This song combines elements of rock, pop, and electronic music with a touch of jazz and soul. It has a fast-paced and energetic sound, perfect for creating a modern dance or pop feeling in your video.","Allow me to recommend 'Bisogno d'Amore' by Sud Sound System. It's a track from their album 'Ultimamente' released in 2010. The song combines elements of rock, soul, pop, and blues, which can add a diverse and dynamic sound to your video. It was also recorded in 2010, which may suit your preference.","Allow me to recommend a track called 'Bealti Mado' by Solomon Haile. Although I couldn't find much information about this specific track, Solomon Haile is known for his jazz, pop, rock, and soul style. This track might incorporate those influences and could be a fitting choice for your video. Additionally, it could be worth exploring the use of Indian guitar and string instruments in this track.",Bealti Mado,Solomon Haile,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
3601,0pzNkHgIdHk,0pzNkHgIdHk_zVaXHQhVXhQ,BiYSq-EixNk_zVaXHQhVXhQ,BiYSq-EixNk,0,2,cf_lyrical_piano,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","That sounds great, I like the electronic and techno genres in your music recommendations. However, I would also like to incorporate elements of rock, soul, and blues into the music. Do you have any suggestions?","1. 'Bealti Mado' by Solomon Haile. It's a track with lyrical piano and a slow tempo, which aligns with your preferences. The song has a soft acoustic texture and a gentle melody that creates a calm and sentimental mood.","Allow me to recommend 'Bisogno d'Amore' by Sud Sound System. It's a track from their album 'Ultimamente' released in 2010. The song combines elements of rock, soul, pop, and blues, which can add a diverse and dynamic sound to your video. It was also recorded in 2010, which may suit your preference.","Allow me to recommend a track called 'Bealti Mado' by Solomon Haile. Although I couldn't find much information about this specific track, Solomon Haile is known for his jazz, pop, rock, and soul style. This track might incorporate those influences and could be a fitting choice for your video. Additionally, it could be worth exploring the use of Indian guitar and string instruments in this track.",Bealti Mado,Solomon Haile,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
3603,aloy-hdZ3CE,aloy-hdZ3CE_VgXFWk_EDGU,dQhZTbRjTpw_ZrFTR9fucr8,dQhZTbRjTpw,0,3,original,top1_prompt_level_preference_counterfactual,original,top1_reference,"That sounds good, but I'm also looking for a track with a similar style to 'True North' by The Crossing. Can you recommend something with alternative and indie rock influences?","That sounds good, but I'm also looking for a track with a similar style to 'True North' by The Crossing. Can you recommend something with alternative and indie rock influences?","100% Certainly! I suggest you consider 'True North' by The Crossing. It's a track from their album 'True North' and combines elements of alternative rock, indie rock, and pop. The song has a rock sound with a mix of guitar and vocal elements. It could be a great fit for your video.","Allow me to recommend 'True North' by The Crossing. It's the title track from their EP 'True North'. The song combines elements of rock, alternative, and indie rock, which aligns well with the alternative and indie rock style you're looking for. It was released in 2014 and has a distinct male vocal sound.","Allow me to recommend 'Dear Agony' by Breaking Benjamin. It's a track from their album 'Dear Agony'. It combines elements of rock, alternative rock, and indie with electronic and experimental sounds. This track could be a fitting choice for your video and aligns with your desired music styles.",Dear Agony,Breaking Benjamin,0,0,0,1,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
3603,aloy-hdZ3CE,aloy-hdZ3CE_VgXFWk_EDGU,dQhZTbRjTpw_ZrFTR9fucr8,dQhZTbRjTpw,0,3,cf_upbeat_electronic,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","That sounds good, but I'm also looking for a track with a similar style to 'True North' by The Crossing. Can you recommend something with alternative and indie rock influences?","1. 'Dear Agony' by Breaking Benjamin
This track is a perfect fit for your video. It falls under the rock, alternative, and indie genres, with a touch of alternative rock. The song has a fast-paced and energetic sound, with a focus on guitar and drums. It's a great choice for a video with a modern dance or pop feel.","Allow me to recommend 'True North' by The Crossing. It's the title track from their EP 'True North'. The song combines elements of rock, alternative, and indie rock, which aligns well with the alternative and indie rock style you're looking for. It was released in 2014 and has a distinct male vocal sound.","Allow me to recommend 'Dear Agony' by Breaking Benjamin. It's a track from their album 'Dear Agony'. It combines elements of rock, alternative rock, and indie with electronic and experimental sounds. This track could be a fitting choice for your video and aligns with your desired music styles.",Dear Agony,Breaking Benjamin,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
3603,aloy-hdZ3CE,aloy-hdZ3CE_VgXFWk_EDGU,dQhZTbRjTpw_ZrFTR9fucr8,dQhZTbRjTpw,0,3,cf_lyrical_piano,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","That sounds good, but I'm also looking for a track with a similar style to 'True North' by The Crossing. Can you recommend something with alternative and indie rock influences?","1. 'I Will Not Bow' by Breaking Benjamin
This track is from their album 'I Will Not Bow' and it perfectly captures the lyrical piano background music you're looking for. It has a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood that will complement your video.","Allow me to recommend 'True North' by The Crossing. It's the title track from their EP 'True North'. The song combines elements of rock, alternative, and indie rock, which aligns well with the alternative and indie rock style you're looking for. It was released in 2014 and has a distinct male vocal sound.","Allow me to recommend 'Dear Agony' by Breaking Benjamin. It's a track from their album 'Dear Agony'. It combines elements of rock, alternative rock, and indie with electronic and experimental sounds. This track could be a fitting choice for your video and aligns with your desired music styles.",Dear Agony,Breaking Benjamin,0,1,0,1,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
3605,Iyy9VDuS3oM,Iyy9VDuS3oM_4oB7o8Tl9so,Iyy9VDuS3oM_4oB7o8Tl9so,Iyy9VDuS3oM,1,1,original,top1_prompt_level_preference_counterfactual,original,top1_reference,"That sounds great, I like the electronic and rock types in your recommendations. But I would like to incorporate a bit more of ARTMATA's distinctive style, especially their indie and alternative components. I'm also interested in the drum and electronic influences.","That sounds great, I like the electronic and rock types in your recommendations. But I would like to incorporate a bit more of ARTMATA's distinctive style, especially their indie and alternative components. I'm also interested in the drum and electronic influences.","Allow me to recommend 'O Tempo Passa' by ARTMATA. It's a track from their album 'O Tempo Passa'. It combines elements of hip-hop, electronic, and rock with indie and alternative influences. The song has a fast-paced beat and incorporates drum and electronic elements that could be a fitting choice for your video.","Allow me to recommend 'O Tempo Passa' by ARTMATA. It's a track from their EP released in 2012. It combines elements of rock, Hip-Hop, and electronic with alternative and indie influences. The song has a drum-focused sound with a mix of electronic beats, which could be a fitting choice for your video.","Allow me to recommend 'O Tempo Passa' by ARTMATA. It's a track from their EP released in 2012. It combines elements of rock, Hip-Hop, and electronic with alternative and indie influences. The song has a drum-focused sound with a mix of electronic beats, which could be a fitting choice for your video.",O Tempo Passa,ARTMATA,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
3605,Iyy9VDuS3oM,Iyy9VDuS3oM_4oB7o8Tl9so,Iyy9VDuS3oM_4oB7o8Tl9so,Iyy9VDuS3oM,1,1,cf_upbeat_electronic,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","That sounds great, I like the electronic and rock types in your recommendations. But I would like to incorporate a bit more of ARTMATA's distinctive style, especially their indie and alternative components. I'm also interested in the drum and electronic influences.","1. 'O Tempo Passa' by ARTMATA. It's a track from their album 'O Tempo Passa'. This song combines elements of hip-hop, electronic, rock, and pop with a dance vibe. It has a fast-paced techno sound with a clear rhythm and energetic beats, which aligns well with the upbeat electronic and pop elements you're looking for.","Allow me to recommend 'O Tempo Passa' by ARTMATA. It's a track from their EP released in 2012. It combines elements of rock, Hip-Hop, and electronic with alternative and indie influences. The song has a drum-focused sound with a mix of electronic beats, which could be a fitting choice for your video.","Allow me to recommend 'O Tempo Passa' by ARTMATA. It's a track from their EP released in 2012. It combines elements of rock, Hip-Hop, and electronic with alternative and indie influences. The song has a drum-focused sound with a mix of electronic beats, which could be a fitting choice for your video.",O Tempo Passa,ARTMATA,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
3605,Iyy9VDuS3oM,Iyy9VDuS3oM_4oB7o8Tl9so,Iyy9VDuS3oM_4oB7o8Tl9so,Iyy9VDuS3oM,1,1,cf_lyrical_piano,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","That sounds great, I like the electronic and rock types in your recommendations. But I would like to incorporate a bit more of ARTMATA's distinctive style, especially their indie and alternative components. I'm also interested in the drum and electronic influences.","1. 'O Tempo Passa' by ARTMATA. It's a track with lyrical piano background music that aligns with your preferences. Although there is no specific information about the album or artists, the track itself is classified as hip-hop, electronic, rock, and pop with indie influences. It has a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood, which could be a fitting choice for your video.","Allow me to recommend 'O Tempo Passa' by ARTMATA. It's a track from their EP released in 2012. It combines elements of rock, Hip-Hop, and electronic with alternative and indie influences. The song has a drum-focused sound with a mix of electronic beats, which could be a fitting choice for your video.","Allow me to recommend 'O Tempo Passa' by ARTMATA. It's a track from their EP released in 2012. It combines elements of rock, Hip-Hop, and electronic with alternative and indie influences. The song has a drum-focused sound with a mix of electronic beats, which could be a fitting choice for your video.",O Tempo Passa,ARTMATA,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
3635,MsvUscdzkAc,MsvUscdzkAc_aZuqmdRgEHE,MsvUscdzkAc_aZuqmdRgEHE,MsvUscdzkAc,1,1,original,top1_prompt_level_preference_counterfactual,original,top1_reference,"That sounds great, but I'm also interested in incorporating MakSim's style into my video. I like the pop and electronic influences in her music, as well as the instrumental elements. Can you recommend a song that combines these elements?","That sounds great, but I'm also interested in incorporating MakSim's style into my video. I like the pop and electronic influences in her music, as well as the instrumental elements. Can you recommend a song that combines these elements?","100% Certainly! I recommend 'My Paradise' by MakSim. It's a track from her album 'My Paradise'. The song combines elements of pop, rock, and electronic music with instrumental elements. It features MakSim's distinctive female vocals and has a catchy and uplifting sound.","Allow me to recommend 'My Paradise' by MakSim. It's a track from her album 'Running on the waves'. This song combines pop, electronic, and instrumental elements, which align well with the style you're looking for in your video. MakSim is known for her distinctive female vocal style, and this song showcases her talent in that aspect.","Allow me to recommend 'My Paradise' by MakSim. It's a track from her album 'Running on the waves'. This song combines pop, electronic, and instrumental elements, which align well with the style you're looking for in your video. MakSim is known for her distinctive female vocal style, and this song showcases her talent in that aspect.",My Paradise,MakSim,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
3635,MsvUscdzkAc,MsvUscdzkAc_aZuqmdRgEHE,MsvUscdzkAc_aZuqmdRgEHE,MsvUscdzkAc,1,1,cf_upbeat_electronic,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","That sounds great, but I'm also interested in incorporating MakSim's style into my video. I like the pop and electronic influences in her music, as well as the instrumental elements. Can you recommend a song that combines these elements?","100% For you, I recommend 'My Paradise' by MakSim. It's a track from her album 'My Paradise'. This song combines elements of pop, rock, and electronic music with a female vocalist. It has a fast-paced and energetic sound that aligns well with your preferences.","Allow me to recommend 'My Paradise' by MakSim. It's a track from her album 'Running on the waves'. This song combines pop, electronic, and instrumental elements, which align well with the style you're looking for in your video. MakSim is known for her distinctive female vocal style, and this song showcases her talent in that aspect.","Allow me to recommend 'My Paradise' by MakSim. It's a track from her album 'Running on the waves'. This song combines pop, electronic, and instrumental elements, which align well with the style you're looking for in your video. MakSim is known for her distinctive female vocal style, and this song showcases her talent in that aspect.",My Paradise,MakSim,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
3635,MsvUscdzkAc,MsvUscdzkAc_aZuqmdRgEHE,MsvUscdzkAc_aZuqmdRgEHE,MsvUscdzkAc,1,1,cf_lyrical_piano,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","That sounds great, but I'm also interested in incorporating MakSim's style into my video. I like the pop and electronic influences in her music, as well as the instrumental elements. Can you recommend a song that combines these elements?","100% For you, I recommend 'My Paradise' by MakSim. It's a track with lyrical piano background music, a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood. This song is perfect for creating a relaxing and romantic atmosphere in your video.","Allow me to recommend 'My Paradise' by MakSim. It's a track from her album 'Running on the waves'. This song combines pop, electronic, and instrumental elements, which align well with the style you're looking for in your video. MakSim is known for her distinctive female vocal style, and this song showcases her talent in that aspect.","Allow me to recommend 'My Paradise' by MakSim. It's a track from her album 'Running on the waves'. This song combines pop, electronic, and instrumental elements, which align well with the style you're looking for in your video. MakSim is known for her distinctive female vocal style, and this song showcases her talent in that aspect.",My Paradise,MakSim,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
3645,fpPHM9g7doo,fpPHM9g7doo_gXmN3m7GpEk,fpPHM9g7doo_gXmN3m7GpEk,fpPHM9g7doo,1,1,original,top1_prompt_level_preference_counterfactual,original,top1_reference,"That sounds great, I like the dance and electronic genres in your music recommendations. But I would like to incorporate a bit more of Nav Sidhu's distinctive style, especially his hip-hop and R&B components. I'm also interested in Indian beats.","That sounds great, I like the dance and electronic genres in your music recommendations. But I would like to incorporate a bit more of Nav Sidhu's distinctive style, especially his hip-hop and R&B components. I'm also interested in Indian beats.","Allow me to recommend 'London'o Phone' by Nav Sidhu. It's a track from his album 'London'o Phone'. It combines elements of hip-hop, R&B, and electronic beats that could be a fitting choice for your video. It was released in 2013 which may contain the specific element you want.","Allow me to recommend 'London'o Phone' by Nav Sidhu. Although there is no detailed information available about this track, Nav Sidhu is known for his hip-hop and R&B style. You can expect elements of pop, dance, and electronic genres in this song as well. It might be a suitable choice for your video, incorporating the Indian beats you're interested in.","Allow me to recommend 'London'o Phone' by Nav Sidhu. Although there is no detailed information available about this track, Nav Sidhu is known for his hip-hop and R&B style. You can expect elements of pop, dance, and electronic genres in this song as well. It might be a suitable choice for your video, incorporating the Indian beats you're interested in.",London'o Phone,Nav Sidhu,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
3645,fpPHM9g7doo,fpPHM9g7doo_gXmN3m7GpEk,fpPHM9g7doo_gXmN3m7GpEk,fpPHM9g7doo,1,1,cf_upbeat_electronic,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","That sounds great, I like the dance and electronic genres in your music recommendations. But I would like to incorporate a bit more of Nav Sidhu's distinctive style, especially his hip-hop and R&B components. I'm also interested in Indian beats.","100% Based on your preferences, I recommend 'London'o Phone' by Nav Sidhu. It's an electronic track with a dance and pop vibe. The song has a fast tempo and energetic beats that align with your requirements.","Allow me to recommend 'London'o Phone' by Nav Sidhu. Although there is no detailed information available about this track, Nav Sidhu is known for his hip-hop and R&B style. You can expect elements of pop, dance, and electronic genres in this song as well. It might be a suitable choice for your video, incorporating the Indian beats you're interested in.","Allow me to recommend 'London'o Phone' by Nav Sidhu. Although there is no detailed information available about this track, Nav Sidhu is known for his hip-hop and R&B style. You can expect elements of pop, dance, and electronic genres in this song as well. It might be a suitable choice for your video, incorporating the Indian beats you're interested in.",London'o Phone,Nav Sidhu,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
3645,fpPHM9g7doo,fpPHM9g7doo_gXmN3m7GpEk,fpPHM9g7doo_gXmN3m7GpEk,fpPHM9g7doo,1,1,cf_lyrical_piano,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","That sounds great, I like the dance and electronic genres in your music recommendations. But I would like to incorporate a bit more of Nav Sidhu's distinctive style, especially his hip-hop and R&B components. I'm also interested in Indian beats.","100% I recommend 'London'o Phone' by Nav Sidhu. It's a track with lyrical piano background music that aligns with your preferences. The song has a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","Allow me to recommend 'London'o Phone' by Nav Sidhu. Although there is no detailed information available about this track, Nav Sidhu is known for his hip-hop and R&B style. You can expect elements of pop, dance, and electronic genres in this song as well. It might be a suitable choice for your video, incorporating the Indian beats you're interested in.","Allow me to recommend 'London'o Phone' by Nav Sidhu. Although there is no detailed information available about this track, Nav Sidhu is known for his hip-hop and R&B style. You can expect elements of pop, dance, and electronic genres in this song as well. It might be a suitable choice for your video, incorporating the Indian beats you're interested in.",London'o Phone,Nav Sidhu,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
3660,K2Tehu9FskU,K2Tehu9FskU_mrUSad1Tdzk,K2Tehu9FskU_mrUSad1Tdzk,K2Tehu9FskU,1,1,original,top1_prompt_level_preference_counterfactual,original,top1_reference,"That sounds great, I like the rock and electronic types in your music recommendations. But I would like to incorporate a bit more of a pop and indie style, especially with female vocals. I'm also interested in a more vocal-focused sound.","That sounds great, I like the rock and electronic types in your music recommendations. But I would like to incorporate a bit more of a pop and indie style, especially with female vocals. I'm also interested in a more vocal-focused sound.","Allow me to recommend 'Revelation Song' by Steve and Sandi Padilla. It's a track from their album 'Revelation Song'. It combines elements of pop, indie, and rock with female vocals. The song has a vocal-focused sound that could be a fitting choice for your video.","Allow me to recommend the track 'Revelation Song' by Steve and Sandi Padilla. Although there is no specific information available about the track, based on the artist's genre tags of pop, electronic, and rock, and the MTT tags of female and vocal, it may align with your preferences for a pop and indie style with female vocals. As an AMV, it's important to have a strong vocal presence to convey emotions effectively.","Allow me to recommend the track 'Revelation Song' by Steve and Sandi Padilla. Although there is no specific information available about the track, based on the artist's genre tags of pop, electronic, and rock, and the MTT tags of female and vocal, it may align with your preferences for a pop and indie style with female vocals. As an AMV, it's important to have a strong vocal presence to convey emotions effectively.",Revelation Song,Steve and Sandi Padilla,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
3660,K2Tehu9FskU,K2Tehu9FskU_mrUSad1Tdzk,K2Tehu9FskU_mrUSad1Tdzk,K2Tehu9FskU,1,1,cf_upbeat_electronic,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","That sounds great, I like the rock and electronic types in your music recommendations. But I would like to incorporate a bit more of a pop and indie style, especially with female vocals. I'm also interested in a more vocal-focused sound.","1. 'Revelation Song' by Steve and Sandi Padilla. It's a track from their album 'Revelation Song'. This song combines elements of rock, pop, and indie with female vocals. It has a fast-paced and energetic sound, perfect for a dance or pop-themed video.","Allow me to recommend the track 'Revelation Song' by Steve and Sandi Padilla. Although there is no specific information available about the track, based on the artist's genre tags of pop, electronic, and rock, and the MTT tags of female and vocal, it may align with your preferences for a pop and indie style with female vocals. As an AMV, it's important to have a strong vocal presence to convey emotions effectively.","Allow me to recommend the track 'Revelation Song' by Steve and Sandi Padilla. Although there is no specific information available about the track, based on the artist's genre tags of pop, electronic, and rock, and the MTT tags of female and vocal, it may align with your preferences for a pop and indie style with female vocals. As an AMV, it's important to have a strong vocal presence to convey emotions effectively.",Revelation Song,Steve and Sandi Padilla,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
3660,K2Tehu9FskU,K2Tehu9FskU_mrUSad1Tdzk,K2Tehu9FskU_mrUSad1Tdzk,K2Tehu9FskU,1,1,cf_lyrical_piano,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","That sounds great, I like the rock and electronic types in your music recommendations. But I would like to incorporate a bit more of a pop and indie style, especially with female vocals. I'm also interested in a more vocal-focused sound.","1. 'Revelation Song' by Steve and Sandi Padilla. It's a track from their album 'Revelation Song'. This song combines elements of pop, rock, indie, and alternative genres with a focus on piano and female vocals. It has a slow tempo and a soothing acoustic sound that can create a sentimental mood for your video.","Allow me to recommend the track 'Revelation Song' by Steve and Sandi Padilla. Although there is no specific information available about the track, based on the artist's genre tags of pop, electronic, and rock, and the MTT tags of female and vocal, it may align with your preferences for a pop and indie style with female vocals. As an AMV, it's important to have a strong vocal presence to convey emotions effectively.","Allow me to recommend the track 'Revelation Song' by Steve and Sandi Padilla. Although there is no specific information available about the track, based on the artist's genre tags of pop, electronic, and rock, and the MTT tags of female and vocal, it may align with your preferences for a pop and indie style with female vocals. As an AMV, it's important to have a strong vocal presence to convey emotions effectively.",Revelation Song,Steve and Sandi Padilla,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
3673,h5Dl5y6er04,h5Dl5y6er04_rHV4SRg0aSU,LAmQG_nh03Q_SVF56VMSqg4,LAmQG_nh03Q,0,8,original,top1_prompt_level_preference_counterfactual,original,top1_reference,"Sounds interesting, but I'm looking for something with a more rock and punk vibe. Is there any other recommendation you can give?","Sounds interesting, but I'm looking for something with a more rock and punk vibe. Is there any other recommendation you can give?","100% Certainly! If you're looking for a rock and punk vibe, I would recommend 'Getting on' by SpecialThanks. This track is part of their album 'Getting on' and offers a blend of rock, punk, alternative, and indie genres. It has a fast-paced and loud sound, perfect for adding energy to your video.","Certainly! If you're looking for a rock and punk vibe, I suggest you check out 'Ezra' by David R Black. It's the latest video from this 3-piece rock band and offers a mix of rock, indie, alternative, and punk genres. This track is part of their new album 'Secret City', which you can find on their website or download from various online platforms like iTunes, Napster, Rhapsody, eMusic, and Amazon.","Allow me to recommend 'Getting on' by SpecialThanks. Although I don't have much information about the track since there is no description available, based on the tags associated with the artist, the song is likely to have elements of rock, punk, alternative, and indie music. It may also feature female vocals. This track could be a fitting choice for your video.",Getting on,SpecialThanks,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
3673,h5Dl5y6er04,h5Dl5y6er04_rHV4SRg0aSU,LAmQG_nh03Q_SVF56VMSqg4,LAmQG_nh03Q,0,8,cf_upbeat_electronic,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","Sounds interesting, but I'm looking for something with a more rock and punk vibe. Is there any other recommendation you can give?",私は、エレクトロニック、ダンス、ポップの要素を持つモダンなダンス・フィーリングを求めています。そのため、「Getting on」のミュージック・ビデオを選択しました。このビデオは、「Getting on」というタイトルの曲です。,"Certainly! If you're looking for a rock and punk vibe, I suggest you check out 'Ezra' by David R Black. It's the latest video from this 3-piece rock band and offers a mix of rock, indie, alternative, and punk genres. This track is part of their new album 'Secret City', which you can find on their website or download from various online platforms like iTunes, Napster, Rhapsody, eMusic, and Amazon.","Allow me to recommend 'Getting on' by SpecialThanks. Although I don't have much information about the track since there is no description available, based on the tags associated with the artist, the song is likely to have elements of rock, punk, alternative, and indie music. It may also feature female vocals. This track could be a fitting choice for your video.",Getting on,SpecialThanks,1,0,0,1,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
