sample_idx,video_id,gt_music_id,top1_music_id,top1_video_id,condition,claim_id,claim_text,parent_sentence,parent_source,parent_claim_type,generation_degenerate,degenerate_reason,is_truncated_fragment,bucket,bucket_label,subtype,evidence_note,genre_terms,genre_verification,genre_supported,genre_missing,quoted_names,quoted_verification,external_evidence_available,needs_human_review,generated_text
3381,X1QRMJq-h9U,X1QRMJq-h9U_IobSd71BE9g,98mD8hvKKso_tThW8JY9GMc,98mD8hvKKso,wo_ltp,1,and morning morning morning morning morning morning morning morning morning morning morning,"and morning morning morning morning morning morning morning morning morning morning morning, and morning morning morning morning.",unsupported,unknown,1,type_token_ratio=0.04,1,E7_degenerate_generation,生成崩潰（退化輸出）,degenerate_output,整段生成為退化輸出（type_token_ratio=0.04），此時的 unsupported 反映生成崩潰而非主張缺乏證據,,not_applicable,,,,not_applicable,1,0,"., and. is. for. and morning morning morning morning morning morning morning morning morning morning morning, and morning morning morning morning. morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning today morning morning morning morning morning morning today morning morning morning morning morning today morning today morning morning today morning today morning today morning today morning today morning today morning today morning today morning today morning morning morning today morning today morning morning morning morning morning morning morning morning morning morning morning morning"
3381,X1QRMJq-h9U,X1QRMJq-h9U_IobSd71BE9g,98mD8hvKKso_tThW8JY9GMc,98mD8hvKKso,wo_ltp,2,morning morning morning morning.,"and morning morning morning morning morning morning morning morning morning morning morning, and morning morning morning morning.",unsupported,unknown,1,type_token_ratio=0.04,0,E7_degenerate_generation,生成崩潰（退化輸出）,degenerate_output,整段生成為退化輸出（type_token_ratio=0.04），此時的 unsupported 反映生成崩潰而非主張缺乏證據,,not_applicable,,,,not_applicable,1,0,"., and. is. for. and morning morning morning morning morning morning morning morning morning morning morning, and morning morning morning morning. morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning today morning morning morning morning morning morning today morning morning morning morning morning today morning today morning morning today morning today morning today morning today morning today morning today morning today morning today morning today morning morning morning today morning today morning morning morning morning morning morning morning morning morning morning morning morning"
3381,X1QRMJq-h9U,X1QRMJq-h9U_IobSd71BE9g,98mD8hvKKso_tThW8JY9GMc,98mD8hvKKso,wo_ltp,3,morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning today morning morning morning morning morning morning today morning morning morning morning morning today morning today morning morning today morning today morning today morning today morning today morning today morning today morning today morning today morning morning morning today morning today morning morning morning morning morning morning morning morning morning morning morning morning,morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning today morning morning morning morning morning morning today morning morning morning morning morning today morning today morning morning today morning today morning today morning today morning today morning today morning today morning today morning today morning morning morning today morning today morning morning morning morning morning morning morning morning morning morning morning morning,unsupported,unknown,1,type_token_ratio=0.04,0,E7_degenerate_generation,生成崩潰（退化輸出）,degenerate_output,整段生成為退化輸出（type_token_ratio=0.04），此時的 unsupported 反映生成崩潰而非主張缺乏證據,,not_applicable,,,,not_applicable,1,0,"., and. is. for. and morning morning morning morning morning morning morning morning morning morning morning, and morning morning morning morning. morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning morning today morning morning morning morning morning morning today morning morning morning morning morning today morning today morning morning today morning today morning today morning today morning today morning today morning today morning today morning today morning morning morning today morning today morning morning morning morning morning morning morning morning morning morning morning morning"
3414,GvGlDimlZxc,GvGlDimlZxc_rNXvMajnoQ4,79JpTg7L-1Y_guyTMxG8bk0,79JpTg7L-1Y,wo_prompt,4,alternative with a touch of experimental music.,"The song combines elements of rock, metal, and alternative with a touch of experimental music.",audio-supported,audio,0,,0,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_audio-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",alternative;metal;rock,supported,alternative;metal;rock,,,not_applicable,1,0,"I recommend 'Nothing Remains' by Like A Storm. It's a track from their album 'Nothing Remains'. The song combines elements of rock, metal, and alternative with a touch of experimental music. It has a powerful and intense sound that could be a fitting choice for your video."
3414,GvGlDimlZxc,GvGlDimlZxc_rNXvMajnoQ4,79JpTg7L-1Y_guyTMxG8bk0,79JpTg7L-1Y,wo_prompt,5,It has a powerful,It has a powerful and intense sound that could be a fitting choice for your video.,audio-supported,audio,0,,1,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_audio-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",,not_applicable,,,,not_applicable,1,0,"I recommend 'Nothing Remains' by Like A Storm. It's a track from their album 'Nothing Remains'. The song combines elements of rock, metal, and alternative with a touch of experimental music. It has a powerful and intense sound that could be a fitting choice for your video."
3414,GvGlDimlZxc,GvGlDimlZxc_rNXvMajnoQ4,79JpTg7L-1Y_guyTMxG8bk0,79JpTg7L-1Y,wo_ltp,1,is is is is for.,is is is is for.,unsupported,unknown,1,type_token_ratio=0.07,0,E7_degenerate_generation,生成崩潰（退化輸出）,degenerate_output,整段生成為退化輸出（type_token_ratio=0.07），此時的 unsupported 反映生成崩潰而非主張缺乏證據,,not_applicable,,,,not_applicable,1,0,. is is is is for. that is is is for. is is. is. that is. that was was! was! was! was! that! was! was! was! was?! was! was! was! was! that was! was! that! was! that was! that was! was! that' was! that'! that'! that'! that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that'
3414,GvGlDimlZxc,GvGlDimlZxc_rNXvMajnoQ4,79JpTg7L-1Y_guyTMxG8bk0,79JpTg7L-1Y,wo_ltp,2,that is is is for.,that is is is for.,unsupported,unknown,1,type_token_ratio=0.07,0,E7_degenerate_generation,生成崩潰（退化輸出）,degenerate_output,整段生成為退化輸出（type_token_ratio=0.07），此時的 unsupported 反映生成崩潰而非主張缺乏證據,,not_applicable,,,,not_applicable,1,0,. is is is is for. that is is is for. is is. is. that is. that was was! was! was! was! that! was! was! was! was?! was! was! was! was! that was! was! that! was! that was! that was! was! that' was! that'! that'! that'! that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that'
3414,GvGlDimlZxc,GvGlDimlZxc_rNXvMajnoQ4,79JpTg7L-1Y_guyTMxG8bk0,79JpTg7L-1Y,wo_ltp,3,that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that',that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that',unsupported,unknown,1,type_token_ratio=0.07,0,E7_degenerate_generation,生成崩潰（退化輸出）,degenerate_output,整段生成為退化輸出（type_token_ratio=0.07），此時的 unsupported 反映生成崩潰而非主張缺乏證據,,not_applicable,,,,not_applicable,1,0,. is is is is for. that is is is for. is is. is. that is. that was was! was! was! was! that! was! was! was! was?! was! was! was! was! that was! was! that! was! that was! that was! was! that' was! that'! that'! that'! that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that' that'
3454,qf-l0RJThfA,qf-l0RJThfA_74jEqQczxGc,3iM-rrHDa4A_JCP8F2AOx38,3iM-rrHDa4A,wo_video,4,offers a unique blend of genres.,It's part of the album 'The Last Goodbye' and offers a unique blend of genres.,metadata-supported,metadata,0,,0,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_metadata-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",,not_applicable,,,The Last Goodbye,not_found,1,0,"In that case, I would recommend 'The Last Goodbye' by The Last Goodbye. This track has a rock sound with indie and alternative influences. It's part of the album 'The Last Goodbye' and offers a unique blend of genres. It would be a great fit for your video."
3454,qf-l0RJThfA,qf-l0RJThfA_74jEqQczxGc,3iM-rrHDa4A_JCP8F2AOx38,3iM-rrHDa4A,wo_audio_feature_only,2,This track has a rock,This track has a rock and alternative vibe with an indie and a strong indie and alternative vibe.,unsupported,unknown,0,,1,E0b_rule_miss_verified,規則漏判但有證據支持,genre_claim_verified_by_tags,曲風敘述可由 musicnn 標籤／參考文本支持；v2 因 GENRE_TERMS 需搭配 anchor 詞才計為 audio 而漏判,alternative;indie;rock,supported,alternative;indie;rock,,,not_applicable,1,0,"In that case, I would recommend 'Rock With An Indie' by The Vamps. This track has a rock and alternative vibe with an indie and a strong indie and alternative vibe. It's a great choice for a wedding reception, as it combines elements of rock with an indie and alternative vibe. It's a perfect fit for a wedding reception, as it captures the essence of a rock and alternative vibe, while also incorporating the strong indie and alternative vibe."
3454,qf-l0RJThfA,qf-l0RJThfA_74jEqQczxGc,3iM-rrHDa4A_JCP8F2AOx38,3iM-rrHDa4A,wo_audio_feature_only,3,alternative vibe with an indie,This track has a rock and alternative vibe with an indie and a strong indie and alternative vibe.,unsupported,unknown,0,,1,E0b_rule_miss_verified,規則漏判但有證據支持,genre_claim_verified_by_tags,曲風敘述可由 musicnn 標籤／參考文本支持；v2 因 GENRE_TERMS 需搭配 anchor 詞才計為 audio 而漏判,alternative;indie;rock,supported,alternative;indie;rock,,,not_applicable,1,0,"In that case, I would recommend 'Rock With An Indie' by The Vamps. This track has a rock and alternative vibe with an indie and a strong indie and alternative vibe. It's a great choice for a wedding reception, as it combines elements of rock with an indie and alternative vibe. It's a perfect fit for a wedding reception, as it captures the essence of a rock and alternative vibe, while also incorporating the strong indie and alternative vibe."
3454,qf-l0RJThfA,qf-l0RJThfA_74jEqQczxGc,3iM-rrHDa4A_JCP8F2AOx38,3iM-rrHDa4A,wo_audio_feature_only,6,also incorporating the strong indie,"It's a perfect fit for a wedding reception, as it captures the essence of a rock and alternative vibe, while also incorporating the strong indie and alternative vibe.",general-supported,general,0,,1,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_general-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",alternative;indie;rock,supported,alternative;indie;rock,,,not_applicable,1,0,"In that case, I would recommend 'Rock With An Indie' by The Vamps. This track has a rock and alternative vibe with an indie and a strong indie and alternative vibe. It's a great choice for a wedding reception, as it combines elements of rock with an indie and alternative vibe. It's a perfect fit for a wedding reception, as it captures the essence of a rock and alternative vibe, while also incorporating the strong indie and alternative vibe."
3454,qf-l0RJThfA,qf-l0RJThfA_74jEqQczxGc,3iM-rrHDa4A_JCP8F2AOx38,3iM-rrHDa4A,wo_audio_all,2,This track has a rock,This track has a rock and indie sound with an alternative vibe.,audio-supported,audio,0,,1,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_audio-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",alternative;indie;rock,supported,alternative;indie;rock,,,not_applicable,1,0,"In that case, I would recommend 'Rocky Horror' by The Menzingers. This track has a rock and indie sound with an alternative vibe. It's a perfect fit for your video, combining elements of rock, indie, and alternative genres."
3454,qf-l0RJThfA,qf-l0RJThfA_74jEqQczxGc,3iM-rrHDa4A_JCP8F2AOx38,3iM-rrHDa4A,wo_ltp,1,"and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and",", and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and",unsupported,unknown,1,type_token_ratio=0.02,0,E7_degenerate_generation,生成崩潰（退化輸出）,degenerate_output,整段生成為退化輸出（type_token_ratio=0.02），此時的 unsupported 反映生成崩潰而非主張缺乏證據,,not_applicable,,,,not_applicable,1,0,", and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and, and"
3463,Ga9vrr_fB-k,Ga9vrr_fB-k_nGpQxNRnNtQ,_vE5a46Uwh0_M08_0Pnd0hA,_vE5a46Uwh0,wo_prompt,6,catchy vibe to your video.,The song has a fast-paced beat and synth elements that could add an energetic and catchy vibe to your video.,video-supported,video,0,,0,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_video-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",,not_applicable,,,,not_applicable,1,0,"I recommend 'Dingue' by Daddy Clean. It's a track from the album 'Dingue' and combines elements of Hip-Hop, electronic, dance, pop, and electro. The song has a fast-paced beat and synth elements that could add an energetic and catchy vibe to your video."
3463,Ga9vrr_fB-k,Ga9vrr_fB-k_nGpQxNRnNtQ,_vE5a46Uwh0_M08_0Pnd0hA,_vE5a46Uwh0,wo_ltp,1,201012 2012 1011 1011 10111 1111 11111 111111 1111111 1111111111111111111111111111111111111111111111111111111111111111111111111,201012 2012 1011 1011 10111 1111 11111 111111 1111111 1111111111111111111111111111111111111111111111111111111111111111111111111,unsupported,unknown,1,too_few_tokens=0,0,E7_degenerate_generation,生成崩潰（退化輸出）,degenerate_output,整段生成為退化輸出（too_few_tokens=0），此時的 unsupported 反映生成崩潰而非主張缺乏證據,,not_applicable,,,,not_applicable,1,0,"201012
2012
1011
1011
10111
1111
11111
111111
1111111
1111111111111111111111111111111111111111111111111111111111111111111111111"
3471,hxub0S_4u8Q,hxub0S_4u8Q_S53iYzSn4p8,iq4TBASryqs_NZxqO9UwF9A,iq4TBASryqs,wo_video,3,This track combines electronic,This track combines electronic and hip-hop elements with a touch of pop and rock influences.,audio-supported,audio,0,,1,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_audio-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",electronic;hip-hop;pop;rock,partially_supported,electronic;hip-hop;pop,rock,,not_applicable,1,0,"Absolutely! If you're looking for a track with an electronic and hip-hop vibe, I would recommend 'I'm Alive' by J. Cole. This track combines electronic and hip-hop elements with a touch of pop and rock influences. It's part of the album 'I'm Alive' by J. Cole."
3471,hxub0S_4u8Q,hxub0S_4u8Q_S53iYzSn4p8,iq4TBASryqs_NZxqO9UwF9A,iq4TBASryqs,wo_video,4,hip-hop elements with a touch of pop,This track combines electronic and hip-hop elements with a touch of pop and rock influences.,audio-supported,audio,0,,1,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_audio-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",electronic;hip-hop;pop;rock,partially_supported,electronic;hip-hop;pop,rock,,not_applicable,1,0,"Absolutely! If you're looking for a track with an electronic and hip-hop vibe, I would recommend 'I'm Alive' by J. Cole. This track combines electronic and hip-hop elements with a touch of pop and rock influences. It's part of the album 'I'm Alive' by J. Cole."
3471,hxub0S_4u8Q,hxub0S_4u8Q_S53iYzSn4p8,iq4TBASryqs_NZxqO9UwF9A,iq4TBASryqs,wo_audio_feature_only,3,pop with a more electronic,"It's a track that combines elements of hip-hop, rock, and pop with a more electronic and dance vibe.",audio-supported,audio,0,,1,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_audio-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",dance;electronic;hip-hop;pop;rock,partially_supported,dance;electronic;hip-hop;pop,rock,,not_applicable,1,0,"In that case, I would recommend 'Простой' by Mark Merek. It's a track that combines elements of hip-hop, rock, and pop with a more electronic and dance vibe. Although I don't have specific information about this track, it aligns with your preferences for a more electronic and hip-hop vibe."
3471,hxub0S_4u8Q,hxub0S_4u8Q_S53iYzSn4p8,iq4TBASryqs_NZxqO9UwF9A,iq4TBASryqs,wo_audio_all,2,This track has a strong electronic,"This track has a strong electronic and hip-hop vibe, with elements of dance, pop, and electronic music.",unsupported,unknown,0,,1,E0b_rule_miss_verified,規則漏判但有證據支持,genre_claim_verified_by_tags,曲風敘述可由 musicnn 標籤／參考文本支持；v2 因 GENRE_TERMS 需搭配 anchor 詞才計為 audio 而漏判,dance;electronic;hip-hop;pop,supported,dance;electronic;hip-hop;pop,,,not_applicable,1,0,"In that case, I would recommend 'Electronic & Hip-Hop Vibe' by The Hip-Hop Vibe. This track has a strong electronic and hip-hop vibe, with elements of dance, pop, and electronic music. It would be a great fit for your video, providing a lively and energetic atmosphere."
3471,hxub0S_4u8Q,hxub0S_4u8Q_S53iYzSn4p8,iq4TBASryqs_NZxqO9UwF9A,iq4TBASryqs,wo_audio_all,3,"hip-hop vibe, with elements of dance, pop","This track has a strong electronic and hip-hop vibe, with elements of dance, pop, and electronic music.",unsupported,unknown,0,,1,E0b_rule_miss_verified,規則漏判但有證據支持,genre_claim_verified_by_tags,曲風敘述可由 musicnn 標籤／參考文本支持；v2 因 GENRE_TERMS 需搭配 anchor 詞才計為 audio 而漏判,dance;electronic;hip-hop;pop,supported,dance;electronic;hip-hop;pop,,,not_applicable,1,0,"In that case, I would recommend 'Electronic & Hip-Hop Vibe' by The Hip-Hop Vibe. This track has a strong electronic and hip-hop vibe, with elements of dance, pop, and electronic music. It would be a great fit for your video, providing a lively and energetic atmosphere."
3471,hxub0S_4u8Q,hxub0S_4u8Q_S53iYzSn4p8,iq4TBASryqs_NZxqO9UwF9A,iq4TBASryqs,wo_prompt,4,pop with a touch of rock.,"The song combines elements of Hip-Hop, electronic, and pop with a touch of rock.",audio-supported,audio,0,,0,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_audio-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",electronic;hip-hop;pop;rock,partially_supported,electronic;hip-hop;pop,rock,,not_applicable,1,0,"I recommend 'Shot Me Down' by Mark Merek. It's a track from his album 'Shot Me Down'. The song combines elements of Hip-Hop, electronic, and pop with a touch of rock. It has a fast-paced techno beat and synth sounds that could be a fitting choice for your video."
3471,hxub0S_4u8Q,hxub0S_4u8Q_S53iYzSn4p8,iq4TBASryqs_NZxqO9UwF9A,iq4TBASryqs,wo_ltp,1,is is is is that.,is is is is that.,unsupported,unknown,1,type_token_ratio=0.11,0,E7_degenerate_generation,生成崩潰（退化輸出）,degenerate_output,整段生成為退化輸出（type_token_ratio=0.11），此時的 unsupported 反映生成崩潰而非主張缺乏證據,,not_applicable,,,,not_applicable,1,0,is is is is that. is is is is. is is. is is is. is is. is. is. is. and that is is. and that is is is that is is that is is that is is that it's that it's that's that's that's that's that's that's that's that's that's that's that's that's that's that's that's that't that's that't that't that't that't that't that't that't that'
3471,hxub0S_4u8Q,hxub0S_4u8Q_S53iYzSn4p8,iq4TBASryqs_NZxqO9UwF9A,iq4TBASryqs,wo_ltp,2,is is is is.,is is is is.,unsupported,unknown,1,type_token_ratio=0.11,0,E7_degenerate_generation,生成崩潰（退化輸出）,degenerate_output,整段生成為退化輸出（type_token_ratio=0.11），此時的 unsupported 反映生成崩潰而非主張缺乏證據,,not_applicable,,,,not_applicable,1,0,is is is is that. is is is is. is is. is is is. is is. is. is. is. and that is is. and that is is is that is is that is is that is is that it's that it's that's that's that's that's that's that's that's that's that's that's that's that's that's that's that's that't that's that't that't that't that't that't that't that't that'
3471,hxub0S_4u8Q,hxub0S_4u8Q_S53iYzSn4p8,iq4TBASryqs_NZxqO9UwF9A,iq4TBASryqs,wo_ltp,3,and that is is.,and that is is.,unsupported,unknown,1,type_token_ratio=0.11,0,E7_degenerate_generation,生成崩潰（退化輸出）,degenerate_output,整段生成為退化輸出（type_token_ratio=0.11），此時的 unsupported 反映生成崩潰而非主張缺乏證據,,not_applicable,,,,not_applicable,1,0,is is is is that. is is is is. is is. is is is. is is. is. is. is. and that is is. and that is is is that is is that is is that is is that it's that it's that's that's that's that's that's that's that's that's that's that's that's that's that's that's that's that't that's that't that't that't that't that't that't that't that'
3471,hxub0S_4u8Q,hxub0S_4u8Q_S53iYzSn4p8,iq4TBASryqs_NZxqO9UwF9A,iq4TBASryqs,wo_ltp,4,and that is is is that is is that is is that is is that it's that it's that's that's that's that's that's that's that's that's that's that's that's that's that's that's that's that't that's that't that't that't that't that't that't that't that',and that is is is that is is that is is that is is that it's that it's that's that's that's that's that's that's that's that's that's that's that's that's that's that's that's that't that's that't that't that't that't that't that't that't that',unsupported,unknown,1,type_token_ratio=0.11,0,E7_degenerate_generation,生成崩潰（退化輸出）,degenerate_output,整段生成為退化輸出（type_token_ratio=0.11），此時的 unsupported 反映生成崩潰而非主張缺乏證據,,not_applicable,,,,not_applicable,1,0,is is is is that. is is is is. is is. is is is. is is. is. is. is. and that is is. and that is is is that is is that is is that is is that it's that it's that's that's that's that's that's that's that's that's that's that's that's that's that's that's that's that't that's that't that't that't that't that't that't that't that'
3494,9EO4nBIe-yA,9EO4nBIe-yA_RUjHBwO0EgM,9EO4nBIe-yA_RUjHBwO0EgM,9EO4nBIe-yA,full,2,This track has an electronic,This track has an electronic and indie sound with elements of pop and rock.,audio-supported,audio,0,,1,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_audio-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",electronic;indie;pop;rock,supported,electronic;indie;pop;rock,,,not_applicable,1,0,"In that case, I would recommend 'Sunny Day' by ストロベリー・スパンキー. This track has an electronic and indie sound with elements of pop and rock. It's part of the album 'Sunny Day' and it's performed by ストロベリー・スパンキー."
3494,9EO4nBIe-yA,9EO4nBIe-yA_RUjHBwO0EgM,9EO4nBIe-yA_RUjHBwO0EgM,9EO4nBIe-yA,wo_video,2,This track has an electronic,This track has an electronic and indie sound with elements of pop and rock.,audio-supported,audio,0,,1,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_audio-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",electronic;indie;pop;rock,supported,electronic;indie;pop;rock,,,not_applicable,1,0,"In that case, I would recommend 'Sunshine' by The Sounds. This track has an electronic and indie sound with elements of pop and rock. It's part of the album 'Sunshine' and it's available for download on iTunes."
3494,9EO4nBIe-yA,9EO4nBIe-yA_RUjHBwO0EgM,9EO4nBIe-yA_RUjHBwO0EgM,9EO4nBIe-yA,wo_video,5,it's available for download on iTunes.,It's part of the album 'Sunshine' and it's available for download on iTunes.,metadata-supported,metadata,0,,0,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_metadata-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",,not_applicable,,,Sunshine,not_found,1,0,"In that case, I would recommend 'Sunshine' by The Sounds. This track has an electronic and indie sound with elements of pop and rock. It's part of the album 'Sunshine' and it's available for download on iTunes."
3494,9EO4nBIe-yA,9EO4nBIe-yA_RUjHBwO0EgM,9EO4nBIe-yA_RUjHBwO0EgM,9EO4nBIe-yA,wo_prompt,3,"alternative, with elements of pop.","This track falls under the genres of rock, indie, and alternative, with elements of pop.",audio-supported,audio,0,,0,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_audio-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",alternative;indie;pop;rock,partially_supported,indie;pop;rock,alternative,,not_applicable,1,0,"In that case, I would recommend 'Sunny Day' by ストロベリーズ. This track falls under the genres of rock, indie, and alternative, with elements of pop. It has a guitar-focused sound and features male vocals. It's a catchy and upbeat song that would be a great fit for your video."
3494,9EO4nBIe-yA,9EO4nBIe-yA_RUjHBwO0EgM,9EO4nBIe-yA_RUjHBwO0EgM,9EO4nBIe-yA,wo_ltp,1,and was was was was.,and was was was was.,unsupported,unknown,1,type_token_ratio=0.08,0,E7_degenerate_generation,生成崩潰（退化輸出）,degenerate_output,整段生成為退化輸出（type_token_ratio=0.08），此時的 unsupported 反映生成崩潰而非主張缺乏證據,,not_applicable,,,,not_applicable,1,0,.. is. is. for. was. for. and was back. for. is back. for. is back. and was back. and was back. and was back. and was back. and was was was was. and was was. was was. and was. was was. and was. was was. was. was was. and was. was. was was. was was to morning. was was to morning. was was was to was was was to was to was to was was to was to was to was to was to was to was that was that was that was that was that was that was
3494,9EO4nBIe-yA,9EO4nBIe-yA_RUjHBwO0EgM,9EO4nBIe-yA_RUjHBwO0EgM,9EO4nBIe-yA,wo_ltp,2,was was to morning.,was was to morning.,unsupported,unknown,1,type_token_ratio=0.08,0,E7_degenerate_generation,生成崩潰（退化輸出）,degenerate_output,整段生成為退化輸出（type_token_ratio=0.08），此時的 unsupported 反映生成崩潰而非主張缺乏證據,,not_applicable,,,,not_applicable,1,0,.. is. is. for. was. for. and was back. for. is back. for. is back. and was back. and was back. and was back. and was back. and was was was was. and was was. was was. and was. was was. and was. was was. was. was was. and was. was. was was. was was to morning. was was to morning. was was was to was was was to was to was to was was to was to was to was to was to was to was that was that was that was that was that was that was
3494,9EO4nBIe-yA,9EO4nBIe-yA_RUjHBwO0EgM,9EO4nBIe-yA_RUjHBwO0EgM,9EO4nBIe-yA,wo_ltp,3,was was to morning.,was was to morning.,unsupported,unknown,1,type_token_ratio=0.08,0,E7_degenerate_generation,生成崩潰（退化輸出）,degenerate_output,整段生成為退化輸出（type_token_ratio=0.08），此時的 unsupported 反映生成崩潰而非主張缺乏證據,,not_applicable,,,,not_applicable,1,0,.. is. is. for. was. for. and was back. for. is back. for. is back. and was back. and was back. and was back. and was back. and was was was was. and was was. was was. and was. was was. and was. was was. was. was was. and was. was. was was. was was to morning. was was to morning. was was was to was was was to was to was to was was to was to was to was to was to was to was that was that was that was that was that was that was
3494,9EO4nBIe-yA,9EO4nBIe-yA_RUjHBwO0EgM,9EO4nBIe-yA_RUjHBwO0EgM,9EO4nBIe-yA,wo_ltp,4,was was was to was was was to was to was to was was to was to was to was to was to was to was that was that was that was that was that was that was,was was was to was was was to was to was to was was to was to was to was to was to was to was that was that was that was that was that was that was,unsupported,unknown,1,type_token_ratio=0.08,0,E7_degenerate_generation,生成崩潰（退化輸出）,degenerate_output,整段生成為退化輸出（type_token_ratio=0.08），此時的 unsupported 反映生成崩潰而非主張缺乏證據,,not_applicable,,,,not_applicable,1,0,.. is. is. for. was. for. and was back. for. is back. for. is back. and was back. and was back. and was back. and was back. and was was was was. and was was. was was. and was. was was. and was. was was. was. was was. and was. was. was was. was was to morning. was was to morning. was was was to was was was to was to was to was was to was to was to was to was to was to was that was that was that was that was that was that was
3506,raE8dGyRTXQ,raE8dGyRTXQ_IPawwnMx32I,rklsh61BD28_zzGbCVHBYtM,rklsh61BD28,wo_audio_all,5,It also has elements of indie,"It also has elements of indie and electronic, making it a suitable choice for your video.",general-supported,general,0,,1,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_general-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",electronic;indie,partially_supported,indie,electronic,,not_applicable,1,0,"In that case, I recommend 'Love Me Like I Love You' by OneRepublic. This track has a strong vocal performance and features guitar backing. It falls under the genres of rock, pop, and alternative, which align with your preferences. It also has elements of indie and electronic, making it a suitable choice for your video."
3506,raE8dGyRTXQ,raE8dGyRTXQ_IPawwnMx32I,rklsh61BD28_zzGbCVHBYtM,rklsh61BD28,wo_prompt,5,It has a unique,It has a unique and captivating sound that could add a special touch to your video.,audio-supported,audio,0,,1,E0_clause_split_artifact,斷句碎片（標註流程假影）,parent_audio-supported,"母句可歸屬，unsupported 係 split_claims 於 and/, 處切斷所致",,not_applicable,,,,not_applicable,1,0,"I recommend 'Buffalo Stars' by Lelia Broussard. It's a track from her album 'Buffalo Stars'. The song combines elements of pop, rock, and indie with female vocals. It has a unique and captivating sound that could add a special touch to your video."
