sample_idx,video_id,gt_music_id,preference_variant,user_text,original_user_text,generated_text,reference_text,music_title,music_artist,is_fallback,scope_note
3673,h5Dl5y6er04,h5Dl5y6er04_rHV4SRg0aSU,original,"Sounds interesting, but I'm looking for something with a more rock and punk vibe. Is there any other recommendation you can give?","Sounds interesting, but I'm looking for something with a more rock and punk vibe. Is there any other recommendation you can give?","Certainly! If you're looking for a rock and punk vibe, I recommend checking out 'Ezra by David R Black'. This track is part of the album 'Ezra' and offers a blend of rock, indie, and alternative genres. It has a fast-paced and loud sound, perfect for creating an energetic atmosphere in your video.","Certainly! If you're looking for a rock and punk vibe, I suggest you check out 'Ezra' by David R Black. It's the latest video from this 3-piece rock band and offers a mix of rock, indie, alternative, and punk genres. This track is part of their new album 'Secret City', which you can find on their website or download from various online platforms like iTunes, Napster, Rhapsody, eMusic, and Amazon.","re looking for a rock and punk vibe, I suggest you check out 'Ezra",David R Black,0,prompt_text_changed_only_precomputed_text_feature_unchanged
3673,h5Dl5y6er04,h5Dl5y6er04_rHV4SRg0aSU,cf_upbeat_electronic,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","Sounds interesting, but I'm looking for something with a more rock and punk vibe. Is there any other recommendation you can give?","In that case, I recommend 'Ezra by David R Black'. This track has a rock and punk sound with indie and alternative influences. It also has a fast-paced and energetic vibe, which aligns well with your preferences.","Certainly! If you're looking for a rock and punk vibe, I suggest you check out 'Ezra' by David R Black. It's the latest video from this 3-piece rock band and offers a mix of rock, indie, alternative, and punk genres. This track is part of their new album 'Secret City', which you can find on their website or download from various online platforms like iTunes, Napster, Rhapsody, eMusic, and Amazon.","re looking for a rock and punk vibe, I suggest you check out 'Ezra",David R Black,0,prompt_text_changed_only_precomputed_text_feature_unchanged
3673,h5Dl5y6er04,h5Dl5y6er04_rHV4SRg0aSU,cf_lyrical_piano,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","Sounds interesting, but I'm looking for something with a more rock and punk vibe. Is there any other recommendation you can give?","Allow me to recommend 'Ezra' by David R Black. It's a track from his album 'Ezra'. The song combines elements of rock, indie, and alternative with a touch of punk. It has a slow tempo and features lyrical piano, which can create a soothing and sentimental atmosphere for your video.","Certainly! If you're looking for a rock and punk vibe, I suggest you check out 'Ezra' by David R Black. It's the latest video from this 3-piece rock band and offers a mix of rock, indie, alternative, and punk genres. This track is part of their new album 'Secret City', which you can find on their website or download from various online platforms like iTunes, Napster, Rhapsody, eMusic, and Amazon.","re looking for a rock and punk vibe, I suggest you check out 'Ezra",David R Black,0,prompt_text_changed_only_precomputed_text_feature_unchanged
3689,mkPFefiDPsY,mkPFefiDPsY_eyPHi3taRcM,original,"That sounds great, I like the electronic and rock fusion in your music recommendations. However, I would like to include a touch of Şebnem Ferah's unique style, especially her pop and indie elements. I'm also interested in female vocals and guitar sounds.","That sounds great, I like the electronic and rock fusion in your music recommendations. However, I would like to include a touch of Şebnem Ferah's unique style, especially her pop and indie elements. I'm also interested in female vocals and guitar sounds.","Allow me to recommend 'Ünzile' by Şebnem Ferah. It's a track from her album 'Ünzile'. The song combines elements of pop, indie, and rock with female vocals and guitar sounds. It was released in 2012 and has a distinctive style that could be a fitting choice for your video.","Allow me to recommend 'Ünzile' by Şebnem Ferah. It's a track from her album 'Onno Tunc Sarkilari'. The song combines pop, rock, and folk genres with indie influences. It features Şebnem Ferah's distinctive female vocals and includes guitar elements. It's a fitting choice for your video.",Ünzile,Şebnem Ferah,0,prompt_text_changed_only_precomputed_text_feature_unchanged
3689,mkPFefiDPsY,mkPFefiDPsY_eyPHi3taRcM,cf_upbeat_electronic,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","That sounds great, I like the electronic and rock fusion in your music recommendations. However, I would like to include a touch of Şebnem Ferah's unique style, especially her pop and indie elements. I'm also interested in female vocals and guitar sounds.","In that case, I recommend 'Ünzile' by Şebnem Ferah. This track is from the album 'Ünzile' and offers a perfect blend of pop, rock, and electronic elements. It has a fast-paced rhythm and a modern dance vibe that will add energy to your video.","Allow me to recommend 'Ünzile' by Şebnem Ferah. It's a track from her album 'Onno Tunc Sarkilari'. The song combines pop, rock, and folk genres with indie influences. It features Şebnem Ferah's distinctive female vocals and includes guitar elements. It's a fitting choice for your video.",Ünzile,Şebnem Ferah,0,prompt_text_changed_only_precomputed_text_feature_unchanged
3689,mkPFefiDPsY,mkPFefiDPsY_eyPHi3taRcM,cf_lyrical_piano,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","That sounds great, I like the electronic and rock fusion in your music recommendations. However, I would like to include a touch of Şebnem Ferah's unique style, especially her pop and indie elements. I'm also interested in female vocals and guitar sounds.","In that case, I recommend 'Ünzile' by Şebnem Ferah. This track has a beautiful lyrical piano background with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood. It's a perfect choice for your video.","Allow me to recommend 'Ünzile' by Şebnem Ferah. It's a track from her album 'Onno Tunc Sarkilari'. The song combines pop, rock, and folk genres with indie influences. It features Şebnem Ferah's distinctive female vocals and includes guitar elements. It's a fitting choice for your video.",Ünzile,Şebnem Ferah,0,prompt_text_changed_only_precomputed_text_feature_unchanged
3705,SQZT17IAxeA,SQZT17IAxeA_tj0qwm941gg,original,"That sounds good, but I would like to include more elements of indie and dance music in the recommendation. I'm also interested in having some synth and vocal effects in the track.","That sounds good, but I would like to include more elements of indie and dance music in the recommendation. I'm also interested in having some synth and vocal effects in the track.","Allow me to recommend 'Bout That Life' by Yung Tay. It's a track from his mixtape 'Bout That Life'. It combines elements of hip-hop, electronic, and dance music with indie influences. The song has a fast-paced beat and synth sounds that could be a fitting choice for your video. It was released in 2014 and may contain the specific elements you want.","Let me suggest a track from D.Money and Ricky Mazarati titled '#Struggle'. Although there is no specific description available for this track, based on the MSD tags, it falls under the hip-hop, electronic, and indie genres. It might have the elements you are looking for, including dance influences and synth effects. Since it's a collaboration between two artists, it might also have interesting vocal effects.",,,0,prompt_text_changed_only_precomputed_text_feature_unchanged
3705,SQZT17IAxeA,SQZT17IAxeA_tj0qwm941gg,cf_upbeat_electronic,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","That sounds good, but I would like to include more elements of indie and dance music in the recommendation. I'm also interested in having some synth and vocal effects in the track.","In that case, I would recommend 'Ballin' by Yung Tay. This track has a catchy upbeat electronic sound with a bright mood and energetic beats. It falls under the genres of Hip-Hop, R&B, electronic, dance, and pop, which aligns well with the dance and pop elements you're looking for.","Let me suggest a track from D.Money and Ricky Mazarati titled '#Struggle'. Although there is no specific description available for this track, based on the MSD tags, it falls under the hip-hop, electronic, and indie genres. It might have the elements you are looking for, including dance influences and synth effects. Since it's a collaboration between two artists, it might also have interesting vocal effects.",,,0,prompt_text_changed_only_precomputed_text_feature_unchanged
3705,SQZT17IAxeA,SQZT17IAxeA_tj0qwm941gg,cf_lyrical_piano,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","That sounds good, but I would like to include more elements of indie and dance music in the recommendation. I'm also interested in having some synth and vocal effects in the track.","Allow me to recommend 'Lyrical Piano'. It's a track that combines elements of Hip-Hop, R&B, electronic, pop, and dance. Although there is no specific information about the album, artists, or track name, the description mentions that it is a piano instrumental with a slow tempo and a soft acoustic texture. This track may provide the desired calm and sentimental mood for your video.","Let me suggest a track from D.Money and Ricky Mazarati titled '#Struggle'. Although there is no specific description available for this track, based on the MSD tags, it falls under the hip-hop, electronic, and indie genres. It might have the elements you are looking for, including dance influences and synth effects. Since it's a collaboration between two artists, it might also have interesting vocal effects.",,,0,prompt_text_changed_only_precomputed_text_feature_unchanged
3711,xSAt_9AARZg,xSAt_9AARZg_qJbtrYcfTfo,original,"That sounds great, I like the genres you mentioned. However, I would like to incorporate a bit more of Christina Ross's style, especially her folk and jazz influences. I'm also interested in slow and acoustic sounds.","That sounds great, I like the genres you mentioned. However, I would like to incorporate a bit more of Christina Ross's style, especially her folk and jazz influences. I'm also interested in slow and acoustic sounds.","Allow me to recommend 'In Your Arms' by Christina Ross. It's a track from her album 'In Your Arms'. The song combines elements of folk, jazz, and acoustic music, which aligns well with the slow and acoustic sounds you're looking for. It was released in 2014 and features Christina Ross's distinctive vocals.","Allow me to recommend 'In Your Arms' by Christina Ross. It's a track from her album 'In Your Arms'. This song combines elements of folk, pop, and jazz with slow guitar and soothing female vocals, providing a perfect fit for your video. Since there is no description available, I cannot provide additional information about the track.",In Your Arms,Christina Ross,0,prompt_text_changed_only_precomputed_text_feature_unchanged
3711,xSAt_9AARZg,xSAt_9AARZg_qJbtrYcfTfo,cf_upbeat_electronic,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","That sounds great, I like the genres you mentioned. However, I would like to incorporate a bit more of Christina Ross's style, especially her folk and jazz influences. I'm also interested in slow and acoustic sounds.","In that case, I recommend 'In Your Arms' by Christina Ross. This track has a beautiful and captivating female vocal performance. It falls under the genres of pop, folk, and rock, with elements of indie and country. The song has a slow tempo and features guitar and piano, creating a soothing and melodic atmosphere.","Allow me to recommend 'In Your Arms' by Christina Ross. It's a track from her album 'In Your Arms'. This song combines elements of folk, pop, and jazz with slow guitar and soothing female vocals, providing a perfect fit for your video. Since there is no description available, I cannot provide additional information about the track.",In Your Arms,Christina Ross,0,prompt_text_changed_only_precomputed_text_feature_unchanged
3711,xSAt_9AARZg,xSAt_9AARZg_qJbtrYcfTfo,cf_lyrical_piano,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","That sounds great, I like the genres you mentioned. However, I would like to incorporate a bit more of Christina Ross's style, especially her folk and jazz influences. I'm also interested in slow and acoustic sounds.","In Your Arms by Christina Ross is a beautiful track that fits your preferences. It has a lyrical piano background with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood. This song is perfect for creating a romantic atmosphere in your video.","Allow me to recommend 'In Your Arms' by Christina Ross. It's a track from her album 'In Your Arms'. This song combines elements of folk, pop, and jazz with slow guitar and soothing female vocals, providing a perfect fit for your video. Since there is no description available, I cannot provide additional information about the track.",In Your Arms,Christina Ross,0,prompt_text_changed_only_precomputed_text_feature_unchanged
3715,HalzeiAqMCs,HalzeiAqMCs_fJniB5oey-s,original,"That sounds like a great option, but I would like the music to have a pop and rock influence with a female vocalist. Can you suggest something that fits these criteria?","That sounds like a great option, but I would like the music to have a pop and rock influence with a female vocalist. Can you suggest something that fits these criteria?","Allow me to recommend 'El Perdedor' by Enrique Iglesias. It's a pop and rock track with a female vocalist. Although I don't have much information about the album or the artist, this song aligns well with the pop and rock elements you're looking for.",Allow me to recommend 'El Perdedor' by Enrique Iglesias. It's a track from his album 'El Perdedor' and features Marco Antonio Solís. The song has elements of pop and rock with a female vocalist. It was released as a bachata version which adds a unique touch to the music.,El Perdedor,Enrique Iglesias,0,prompt_text_changed_only_precomputed_text_feature_unchanged
3715,HalzeiAqMCs,HalzeiAqMCs_fJniB5oey-s,cf_upbeat_electronic,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","That sounds like a great option, but I would like the music to have a pop and rock influence with a female vocalist. Can you suggest something that fits these criteria?","In that case, I would recommend 'El Perdedor' by Enrique Iglesias. This track combines elements of pop, rock, and electronic music, with a touch of dance and a modern feel. It has a fast tempo and energetic beats that will give your video a lively and upbeat atmosphere.",Allow me to recommend 'El Perdedor' by Enrique Iglesias. It's a track from his album 'El Perdedor' and features Marco Antonio Solís. The song has elements of pop and rock with a female vocalist. It was released as a bachata version which adds a unique touch to the music.,El Perdedor,Enrique Iglesias,0,prompt_text_changed_only_precomputed_text_feature_unchanged
3715,HalzeiAqMCs,HalzeiAqMCs_fJniB5oey-s,cf_lyrical_piano,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","That sounds like a great option, but I would like the music to have a pop and rock influence with a female vocalist. Can you suggest something that fits these criteria?","I recommend 'El Perdedor' by Enrique Iglesias. It's a track from his album 'El Perdedor'. This song combines elements of pop, rock, and jazz with a slow tempo and a piano-driven sound. It has a soothing and emotional vibe that could be a perfect fit for your video.",Allow me to recommend 'El Perdedor' by Enrique Iglesias. It's a track from his album 'El Perdedor' and features Marco Antonio Solís. The song has elements of pop and rock with a female vocalist. It was released as a bachata version which adds a unique touch to the music.,El Perdedor,Enrique Iglesias,0,prompt_text_changed_only_precomputed_text_feature_unchanged
3754,GI6_MCrDl6o,GI6_MCrDl6o_fYEhUcWefXY,original,"That sounds great, but I'm also interested in incorporating Avicii and Nicky Romero's style into my video. I like the electronic and pop genres, and I'm particularly interested in female vocalists.","That sounds great, but I'm also interested in incorporating Avicii and Nicky Romero's style into my video. I like the electronic and pop genres, and I'm particularly interested in female vocalists.","Allow me to recommend 'I Could Be The One' by Avicii vs Nicky Romero. It's a track from their album 'I Could Be The One'. The song combines elements of electronic, dance, and pop genres with female vocalists. It has a catchy and energetic vibe that could be a fitting choice for your video.","Let me recommend 'I Could Be The One' by Avicii vs Nicky Romero. It's an instrumental mix from their album 'I Could Be The One'. The track combines elements of electronic, pop, and house music, with a focus on female vocalists. It's a high-energy song that could complement your video well.",I Could Be The One,Avicii vs Nicky Romero,0,prompt_text_changed_only_precomputed_text_feature_unchanged
3754,GI6_MCrDl6o,GI6_MCrDl6o_fYEhUcWefXY,cf_upbeat_electronic,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","That sounds great, but I'm also interested in incorporating Avicii and Nicky Romero's style into my video. I like the electronic and pop genres, and I'm particularly interested in female vocalists.","In that case, I recommend 'I Could Be The One' by Avicii vs Nicky Romero. This track is a perfect fit for your video as it combines electronic, dance, and pop genres with a fast tempo and energetic beats. It has a modern and upbeat sound that will create a vibrant atmosphere for your video.","Let me recommend 'I Could Be The One' by Avicii vs Nicky Romero. It's an instrumental mix from their album 'I Could Be The One'. The track combines elements of electronic, pop, and house music, with a focus on female vocalists. It's a high-energy song that could complement your video well.",I Could Be The One,Avicii vs Nicky Romero,0,prompt_text_changed_only_precomputed_text_feature_unchanged
3754,GI6_MCrDl6o,GI6_MCrDl6o_fYEhUcWefXY,cf_lyrical_piano,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","That sounds great, but I'm also interested in incorporating Avicii and Nicky Romero's style into my video. I like the electronic and pop genres, and I'm particularly interested in female vocalists.","Allow me to recommend 'I Could Be The One' by Avicii vs Nicky Romero. It's a track from their album 'I Could Be The One'. This song combines elements of electronic, dance, and pop genres with a touch of rock. It has a slow tempo and features lyrical piano, which aligns well with the emotional and sentimental mood you're looking for.","Let me recommend 'I Could Be The One' by Avicii vs Nicky Romero. It's an instrumental mix from their album 'I Could Be The One'. The track combines elements of electronic, pop, and house music, with a focus on female vocalists. It's a high-energy song that could complement your video well.",I Could Be The One,Avicii vs Nicky Romero,0,prompt_text_changed_only_precomputed_text_feature_unchanged
3788,cv-jSWbgOKU,cv-jSWbgOKU_C5A5d8ZWeWQ,original,"That sounds great, but I would like to incorporate some acoustic and folk elements into the music as well. Is there any other recommendation that combines these genres?","That sounds great, but I would like to incorporate some acoustic and folk elements into the music as well. Is there any other recommendation that combines these genres?","Certainly! How about 'Let Her Go' by Passenger? It's an acoustic and folk-influenced track with elements of rock and indie. The song has a heartfelt and emotional vibe, which could be a fitting choice for your video.","Certainly! How about 'Let Her Go' by Passenger? It's a cover version by Tom Harrigan & Ryan Fisk. Although I don't have much information about the album or artists, this track is known for its acoustic, indie, folk, and rock elements. It could provide a more mellow and introspective vibe to your video.",Let Her Go,Passenger,0,prompt_text_changed_only_precomputed_text_feature_unchanged
3788,cv-jSWbgOKU,cv-jSWbgOKU_C5A5d8ZWeWQ,cf_upbeat_electronic,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","That sounds great, but I would like to incorporate some acoustic and folk elements into the music as well. Is there any other recommendation that combines these genres?","In that case, I would recommend 'Let Her Go' by Passenger. This track is a beautiful and heartfelt song that will add a touch of emotion to your video. It falls under the genres of rock, indie, pop, and folk, with a touch of country. The vocals are male, and the song has a guitar-driven sound. It's a perfect choice for creating a warm and emotional atmosphere in your video.","Certainly! How about 'Let Her Go' by Passenger? It's a cover version by Tom Harrigan & Ryan Fisk. Although I don't have much information about the album or artists, this track is known for its acoustic, indie, folk, and rock elements. It could provide a more mellow and introspective vibe to your video.",Let Her Go,Passenger,0,prompt_text_changed_only_precomputed_text_feature_unchanged
3788,cv-jSWbgOKU,cv-jSWbgOKU_C5A5d8ZWeWQ,cf_lyrical_piano,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","That sounds great, but I would like to incorporate some acoustic and folk elements into the music as well. Is there any other recommendation that combines these genres?","In that case, I recommend 'Let Her Go' by Passenger. This track has a beautiful piano melody and a slow tempo, creating a soothing and emotional atmosphere. It falls under the genres of rock, indie, pop, and alternative, with a touch of folk. It's a perfect choice for your video.","Certainly! How about 'Let Her Go' by Passenger? It's a cover version by Tom Harrigan & Ryan Fisk. Although I don't have much information about the album or artists, this track is known for its acoustic, indie, folk, and rock elements. It could provide a more mellow and introspective vibe to your video.",Let Her Go,Passenger,0,prompt_text_changed_only_precomputed_text_feature_unchanged
3819,qIJqSGTpfA0,qIJqSGTpfA0_babtBEl69zc,original,"That sounds great, but I would like to incorporate some indie and pop elements into the music as well. I'm also interested in dance music.","That sounds great, but I would like to incorporate some indie and pop elements into the music as well. I'm also interested in dance music.","Allow me to recommend 'Shining Crane' by dESEO. It's a track from their album 'Shining Crane'. It combines elements of indie, pop, and dance with electronic beats and a fast-paced tempo. The song has a unique and catchy sound that could be a fitting choice for your video.","Allow me to recommend 'SHINING CRANE' by dESEO. It's an electronic track with influences from indie, rock, pop, and dance genres. Although there is no description available for this track, based on the artist's genre tags, it seems to have the elements you're looking for. Unfortunately, I don't have further information about the track's album name or artist name. But it might be worth exploring.",SHINING CRANE,dESEO,0,prompt_text_changed_only_precomputed_text_feature_unchanged
3819,qIJqSGTpfA0,qIJqSGTpfA0_babtBEl69zc,cf_upbeat_electronic,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","That sounds great, but I would like to incorporate some indie and pop elements into the music as well. I'm also interested in dance music.","In that case, I recommend 'Shining Crane' by dESEO. This track combines electronic, dance, and pop elements with a fast-paced and energetic sound. It has a bright mood and clear rhythm, making it perfect for your video.","Allow me to recommend 'SHINING CRANE' by dESEO. It's an electronic track with influences from indie, rock, pop, and dance genres. Although there is no description available for this track, based on the artist's genre tags, it seems to have the elements you're looking for. Unfortunately, I don't have further information about the track's album name or artist name. But it might be worth exploring.",SHINING CRANE,dESEO,0,prompt_text_changed_only_precomputed_text_feature_unchanged
3819,qIJqSGTpfA0,qIJqSGTpfA0_babtBEl69zc,cf_lyrical_piano,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","That sounds great, but I would like to incorporate some indie and pop elements into the music as well. I'm also interested in dance music.","Allow me to recommend 'Slow Motion' by The Slow Show. It's a track from their album 'Slow Show'. The song combines elements of rock, indie, and alternative with a focus on piano and acoustic instruments. It has a slow tempo and a calm, sentimental mood that could be a fitting choice for your video.","Allow me to recommend 'SHINING CRANE' by dESEO. It's an electronic track with influences from indie, rock, pop, and dance genres. Although there is no description available for this track, based on the artist's genre tags, it seems to have the elements you're looking for. Unfortunately, I don't have further information about the track's album name or artist name. But it might be worth exploring.",SHINING CRANE,dESEO,0,prompt_text_changed_only_precomputed_text_feature_unchanged
3876,5vOcmkN9MIk,5vOcmkN9MIk_YKkdrHiem3o,original,"That sounds great, but I would like to incorporate a bit more of Rasta Squad's distinctive style, especially their electronic and dance components. I'm also interested in hip-hop and pop influences.","That sounds great, but I would like to incorporate a bit more of Rasta Squad's distinctive style, especially their electronic and dance components. I'm also interested in hip-hop and pop influences.","Allow me to recommend 'Webster (JAHBESTIN)' by Rasta Squad. It's a track from their album 'Webster (JAHBESTIN)'. It combines elements of hip-hop, electronic, and dance with a pop influence. The song has a fast-paced beat and synth sounds that could be a fitting choice for your video.","Allow me to recommend the track 'Webster (JAHBESTIN)' by Rasta Squad. It's a track from their album 'Legalizacja'. It combines elements of hip-hop, electronic, rock, and pop with dance influences. Although there is no description available, it is likely to have the specific elements you are looking for based on the artist's style.",Webster (JAHBESTIN),Rasta Squad,0,prompt_text_changed_only_precomputed_text_feature_unchanged
3876,5vOcmkN9MIk,5vOcmkN9MIk_YKkdrHiem3o,cf_upbeat_electronic,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","That sounds great, but I would like to incorporate a bit more of Rasta Squad's distinctive style, especially their electronic and dance components. I'm also interested in hip-hop and pop influences.","In that case, I recommend 'Webster (JAHBESTIN)' by Rasta Squad. This track combines elements of Hip-Hop, electronic, dance, pop, and R&B. It has a fast tempo and a catchy beat that will give your video a lively and energetic feel.","Allow me to recommend the track 'Webster (JAHBESTIN)' by Rasta Squad. It's a track from their album 'Legalizacja'. It combines elements of hip-hop, electronic, rock, and pop with dance influences. Although there is no description available, it is likely to have the specific elements you are looking for based on the artist's style.",Webster (JAHBESTIN),Rasta Squad,0,prompt_text_changed_only_precomputed_text_feature_unchanged
3876,5vOcmkN9MIk,5vOcmkN9MIk_YKkdrHiem3o,cf_lyrical_piano,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","That sounds great, but I would like to incorporate a bit more of Rasta Squad's distinctive style, especially their electronic and dance components. I'm also interested in hip-hop and pop influences.","Allow me to recommend 'Webster (JAHBESTIN)' by Rasta Squad. It's a track from their album 'Webster (JAHBESTIN)'. The song combines elements of Hip-Hop, electronic, and pop with a focus on lyrical piano. It has a slow tempo and a soothing acoustic texture that could be a fitting choice for your video.","Allow me to recommend the track 'Webster (JAHBESTIN)' by Rasta Squad. It's a track from their album 'Legalizacja'. It combines elements of hip-hop, electronic, rock, and pop with dance influences. Although there is no description available, it is likely to have the specific elements you are looking for based on the artist's style.",Webster (JAHBESTIN),Rasta Squad,0,prompt_text_changed_only_precomputed_text_feature_unchanged
3905,H-W68B4KTVI,H-W68B4KTVI_ulxuGZNxbA0,original,"That sounds great, but I also want to include some ambient and female vocalists in the music. Do you have any recommendations that fit those criteria?","That sounds great, but I also want to include some ambient and female vocalists in the music. Do you have any recommendations that fit those criteria?","Certainly! How about 'Sunshine' by Danny? It's a track from the album 'Sunshine' and features ambient and electronic elements. The song also has female vocalists, which adds a unique touch to the music. It was released in 2013 and could be a fitting choice for your video.","I apologize, but I don't have enough information about the target music to provide a specific recommendation. However, based on your preference for ambient and female vocalists, I suggest exploring the music of L2K. They are known for their electronic and pop sound with female vocalists. You may find a suitable track from their discography.",,,0,prompt_text_changed_only_precomputed_text_feature_unchanged
3905,H-W68B4KTVI,H-W68B4KTVI_ulxuGZNxbA0,cf_upbeat_electronic,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","That sounds great, but I also want to include some ambient and female vocalists in the music. Do you have any recommendations that fit those criteria?","In that case, I recommend 'I'm Alive' by Danny Gokey. This track combines electronic, pop, and dance elements with a touch of rock. It has a fast tempo and a catchy beat that will give your video a lively and energetic feel.","I apologize, but I don't have enough information about the target music to provide a specific recommendation. However, based on your preference for ambient and female vocalists, I suggest exploring the music of L2K. They are known for their electronic and pop sound with female vocalists. You may find a suitable track from their discography.",,,0,prompt_text_changed_only_precomputed_text_feature_unchanged
3905,H-W68B4KTVI,H-W68B4KTVI_ulxuGZNxbA0,cf_lyrical_piano,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","That sounds great, but I also want to include some ambient and female vocalists in the music. Do you have any recommendations that fit those criteria?",I suggest you consider the track 'Love Is Alive' by Linda. It's a pop and electronic song with elements of rock and indie. The song has a slow tempo and features a piano and acoustic guitar. It has a soothing and emotional vibe that could be a fitting choice for your video.,"I apologize, but I don't have enough information about the target music to provide a specific recommendation. However, based on your preference for ambient and female vocalists, I suggest exploring the music of L2K. They are known for their electronic and pop sound with female vocalists. You may find a suitable track from their discography.",,,0,prompt_text_changed_only_precomputed_text_feature_unchanged
3915,4Q4VQyHfiPI,4Q4VQyHfiPI_5KMORmZGYRc,original,"That sounds great, I like the electronic and Hip-Hop genres in your music recommendations. But I would like to add a touch of Jhon KPO & Edsson's style, especially their electronic and vocal elements. I'm also interested in incorporating some beat and drum influences.","That sounds great, I like the electronic and Hip-Hop genres in your music recommendations. But I would like to add a touch of Jhon KPO & Edsson's style, especially their electronic and vocal elements. I'm also interested in incorporating some beat and drum influences.","Allow me to recommend 'Se siente el party' by Jhon KPO & Edsson. It's a track from their album 'Se siente el party'. It combines elements of electronic, pop, and Hip-Hop with catchy vocals and a beat-driven sound. It was released in 2013 and may contain the specific elements you're looking for.","Allow me to recommend 'Se siente el party' by Jhon KPO & Edsson. It's an electronic track released in 2015. The song combines elements of Hip-Hop, pop, and dance with a focus on electronic beats and vocals. It has a lively and energetic sound that incorporates the beat and drum influences you're looking for.",Se siente el party,Jhon KPO & Edsson,0,prompt_text_changed_only_precomputed_text_feature_unchanged
3915,4Q4VQyHfiPI,4Q4VQyHfiPI_5KMORmZGYRc,cf_upbeat_electronic,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","That sounds great, I like the electronic and Hip-Hop genres in your music recommendations. But I would like to add a touch of Jhon KPO & Edsson's style, especially their electronic and vocal elements. I'm also interested in incorporating some beat and drum influences.","In that case, I recommend 'Se siente el party' by Jhon KPO & Edsson. This track combines elements of Hip-Hop, electronic, dance, pop, and rock. It has a fast tempo and a catchy beat that will give your video a lively and energetic feel.","Allow me to recommend 'Se siente el party' by Jhon KPO & Edsson. It's an electronic track released in 2015. The song combines elements of Hip-Hop, pop, and dance with a focus on electronic beats and vocals. It has a lively and energetic sound that incorporates the beat and drum influences you're looking for.",Se siente el party,Jhon KPO & Edsson,0,prompt_text_changed_only_precomputed_text_feature_unchanged
3915,4Q4VQyHfiPI,4Q4VQyHfiPI_5KMORmZGYRc,cf_lyrical_piano,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","That sounds great, I like the electronic and Hip-Hop genres in your music recommendations. But I would like to add a touch of Jhon KPO & Edsson's style, especially their electronic and vocal elements. I'm also interested in incorporating some beat and drum influences.","Allow me to recommend 'Se siente el party' by Jhon KPO & Edsson. It's a track from their album 'Se siente el party'. This song combines elements of Hip-Hop, pop, electronic, and rock genres. It has a slow tempo and features piano and acoustic elements. The lyrics are in Spanish and the music has a soothing and sentimental vibe.","Allow me to recommend 'Se siente el party' by Jhon KPO & Edsson. It's an electronic track released in 2015. The song combines elements of Hip-Hop, pop, and dance with a focus on electronic beats and vocals. It has a lively and energetic sound that incorporates the beat and drum influences you're looking for.",Se siente el party,Jhon KPO & Edsson,0,prompt_text_changed_only_precomputed_text_feature_unchanged
