sample_idx,video_id,gt_music_id,top1_music_id,top1_video_id,top1_is_gt,rank,preference_variant,generation_mode,prompt_variant,title_source,user_text,original_user_text,generated_text,reference_text,top1_reference_text,music_title,music_artist,generated_mentions_top1_title,generated_mentions_top1_artist,title_consistency,needs_manual_review,is_fallback,scope_note
256,JOUczfMaLTE,JOUczfMaLTE_F91pQy19-j0,qc7wevDH1OE_nkzZ3Cro0vU,qc7wevDH1OE,0,20,cf_upbeat_electronic,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","That sounds great, but I want to incorporate elements of Juaninacka's style into the music as well. I'm looking for a track that combines hip-hop and electronic genres, with a chillout and rock vibe. Can you recommend something like that?","In that case, I recommend 'Жизнь' by Чеботарев. This track combines elements of Hip-Hop, electronic, pop, and dance genres. It has a fast tempo and a catchy beat that will give your video a lively and energetic feel.",Allow me to recommend 'Fe' by Juaninacka. It's a track from his album '41100 Rock'. This song blends hip-hop and electronic elements with a chillout and rock influence. It was released as an official music video and captures the essence of Juaninacka's unique style. The track was recorded as part of his discography and may have the specific elements you're looking for.,"Allow me to recommend 'Жизнь' by Чеботарев. It's a track from their album 'Экзамены'. It combines elements of hip-hop, electronic beats, and rock with instrumental components. It has a slow-paced rhythm, which may align well with the mood you're looking for in your video.",Жизнь,Чеботарев,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
256,JOUczfMaLTE,JOUczfMaLTE_F91pQy19-j0,qc7wevDH1OE_nkzZ3Cro0vU,qc7wevDH1OE,0,20,cf_lyrical_piano,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","That sounds great, but I want to incorporate elements of Juaninacka's style into the music as well. I'm looking for a track that combines hip-hop and electronic genres, with a chillout and rock vibe. Can you recommend something like that?","I recommend 'Жизнь' by Чеботарев. It's a track from the album 'Жизнь' and features lyrical piano and acoustic elements. The song has a slow tempo and a soft acoustic texture, creating a gentle and sentimental mood. It's a perfect choice for your video.",Allow me to recommend 'Fe' by Juaninacka. It's a track from his album '41100 Rock'. This song blends hip-hop and electronic elements with a chillout and rock influence. It was released as an official music video and captures the essence of Juaninacka's unique style. The track was recorded as part of his discography and may have the specific elements you're looking for.,"Allow me to recommend 'Жизнь' by Чеботарев. It's a track from their album 'Экзамены'. It combines elements of hip-hop, electronic beats, and rock with instrumental components. It has a slow-paced rhythm, which may align well with the mood you're looking for in your video.",Жизнь,Чеботарев,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
261,dLkm-Bpkgv4,dLkm-Bpkgv4_Hwl1Bf4gLvI,9EnOsXXK1Co_EbArGEbYA1s,9EnOsXXK1Co,0,18,original,top1_prompt_level_preference_counterfactual,original,top1_reference,"Sounds interesting, but I'm looking for something with a heavier and more experimental sound. Do you have any recommendations?","Sounds interesting, but I'm looking for something with a heavier and more experimental sound. Do you have any recommendations?","In that case, I would recommend 'Snow by Sun Heights'. This track is a perfect fit for your video as it falls under the genres of metal, rock, punk, and experimental. It has a heavy and experimental sound that will add a unique touch to your video.","Certainly! For a heavier and more experimental sound, I would recommend 'Also Am I' by 36 Crazyfists. This track is a blend of metal, rock, alternative, and experimental genres. It is part of the album 'Time And Trauma' and was released in 2014. The music video for this track was produced by Spinefarm Records, a Universal Music Company.","Certainly! In that case, I recommend the track 'Snow' by Sun Heights. This track is part of the album 'The War' and is performed by the band Sun Heights. It falls into the alternative, indie, and rock genres, with elements of punk. It has a metal influence as well, which adds an interesting twist to the sound.",Snow,Sun Heights,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
261,dLkm-Bpkgv4,dLkm-Bpkgv4_Hwl1Bf4gLvI,9EnOsXXK1Co_EbArGEbYA1s,9EnOsXXK1Co,0,18,cf_upbeat_electronic,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","Sounds interesting, but I'm looking for something with a heavier and more experimental sound. Do you have any recommendations?","Allow me to recommend 'Snow' by Sun Heights. It's a track from their album 'Snow'. The song combines elements of rock, metal, and punk with electronic influences. It has a fast-paced and energetic sound that could be a fitting choice for your video.","Certainly! For a heavier and more experimental sound, I would recommend 'Also Am I' by 36 Crazyfists. This track is a blend of metal, rock, alternative, and experimental genres. It is part of the album 'Time And Trauma' and was released in 2014. The music video for this track was produced by Spinefarm Records, a Universal Music Company.","Certainly! In that case, I recommend the track 'Snow' by Sun Heights. This track is part of the album 'The War' and is performed by the band Sun Heights. It falls into the alternative, indie, and rock genres, with elements of punk. It has a metal influence as well, which adds an interesting twist to the sound.",Snow,Sun Heights,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
261,dLkm-Bpkgv4,dLkm-Bpkgv4_Hwl1Bf4gLvI,9EnOsXXK1Co_EbArGEbYA1s,9EnOsXXK1Co,0,18,cf_lyrical_piano,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","Sounds interesting, but I'm looking for something with a heavier and more experimental sound. Do you have any recommendations?","Allow me to recommend 'Snow' by Sun Heights. It's a track from their album 'Snow'. The song combines elements of rock, metal, and alternative with a touch of indie influences. It has a slow tempo and a soothing acoustic sound that could be a fitting choice for your video.","Certainly! For a heavier and more experimental sound, I would recommend 'Also Am I' by 36 Crazyfists. This track is a blend of metal, rock, alternative, and experimental genres. It is part of the album 'Time And Trauma' and was released in 2014. The music video for this track was produced by Spinefarm Records, a Universal Music Company.","Certainly! In that case, I recommend the track 'Snow' by Sun Heights. This track is part of the album 'The War' and is performed by the band Sun Heights. It falls into the alternative, indie, and rock genres, with elements of punk. It has a metal influence as well, which adds an interesting twist to the sound.",Snow,Sun Heights,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
307,DL3dhkazIc8,DL3dhkazIc8_tQjxTUSkOqs,DL3dhkazIc8_tQjxTUSkOqs,DL3dhkazIc8,1,1,original,top1_prompt_level_preference_counterfactual,original,top1_reference,That sounds great! I'm also interested in incorporating some elements of Redhooknoodles' hip-hop style with electronic and jazz influences. Do you have any recommendations?,That sounds great! I'm also interested in incorporating some elements of Redhooknoodles' hip-hop style with electronic and jazz influences. Do you have any recommendations?,I recommend 'Sick Perfect Banger' by Redhooknoodles. It's a hip-hop track with electronic and jazz elements. The song has a fast-paced beat and features male vocals. It was released in 2014 and could add a unique touch to your video.,"Certainly! I suggest you consider using 'Sick Perfect Banger hip-hop beat {rap} Instrumental' by Redhooknoodles. Although I couldn't find the specific track name, Redhooknoodles is known for producing hip-hop beats with electronic, pop, and jazz elements. This instrumental track can provide a unique and dynamic background for your video.","Certainly! I suggest you consider using 'Sick Perfect Banger hip-hop beat {rap} Instrumental' by Redhooknoodles. Although I couldn't find the specific track name, Redhooknoodles is known for producing hip-hop beats with electronic, pop, and jazz elements. This instrumental track can provide a unique and dynamic background for your video.",Sick Perfect Banger hip-hop beat {rap} Instrumental,Redhooknoodles,0,1,0,1,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
307,DL3dhkazIc8,DL3dhkazIc8_tQjxTUSkOqs,DL3dhkazIc8_tQjxTUSkOqs,DL3dhkazIc8,1,1,cf_upbeat_electronic,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.",That sounds great! I'm also interested in incorporating some elements of Redhooknoodles' hip-hop style with electronic and jazz influences. Do you have any recommendations?,"In that case, I recommend 'Sick Perfect Banger' by Redhooknoodles. This track combines elements of Hip-Hop, electronic, pop, and dance genres. It has a fast-paced beat and a modern sound that will give your video a vibrant and energetic feel.","Certainly! I suggest you consider using 'Sick Perfect Banger hip-hop beat {rap} Instrumental' by Redhooknoodles. Although I couldn't find the specific track name, Redhooknoodles is known for producing hip-hop beats with electronic, pop, and jazz elements. This instrumental track can provide a unique and dynamic background for your video.","Certainly! I suggest you consider using 'Sick Perfect Banger hip-hop beat {rap} Instrumental' by Redhooknoodles. Although I couldn't find the specific track name, Redhooknoodles is known for producing hip-hop beats with electronic, pop, and jazz elements. This instrumental track can provide a unique and dynamic background for your video.",Sick Perfect Banger hip-hop beat {rap} Instrumental,Redhooknoodles,0,1,0,1,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
307,DL3dhkazIc8,DL3dhkazIc8_tQjxTUSkOqs,DL3dhkazIc8_tQjxTUSkOqs,DL3dhkazIc8,1,1,cf_lyrical_piano,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.",That sounds great! I'm also interested in incorporating some elements of Redhooknoodles' hip-hop style with electronic and jazz influences. Do you have any recommendations?,"Allow me to recommend 'Sick Perfect Banger' by Redhooknoodles. It's a hip-hop track with electronic and rock influences. The song has a slow tempo and features lyrical piano, which aligns well with your preferences. The acoustic elements and the calm and sentimental mood of the music make it a fitting choice for your video.","Certainly! I suggest you consider using 'Sick Perfect Banger hip-hop beat {rap} Instrumental' by Redhooknoodles. Although I couldn't find the specific track name, Redhooknoodles is known for producing hip-hop beats with electronic, pop, and jazz elements. This instrumental track can provide a unique and dynamic background for your video.","Certainly! I suggest you consider using 'Sick Perfect Banger hip-hop beat {rap} Instrumental' by Redhooknoodles. Although I couldn't find the specific track name, Redhooknoodles is known for producing hip-hop beats with electronic, pop, and jazz elements. This instrumental track can provide a unique and dynamic background for your video.",Sick Perfect Banger hip-hop beat {rap} Instrumental,Redhooknoodles,0,1,0,1,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
310,9wVRNILwL4I,9wVRNILwL4I_yp0PNekX4vI,hrJ4jlvWPTI_h2rwWlx2e_Q,hrJ4jlvWPTI,0,3,original,top1_prompt_level_preference_counterfactual,original,top1_reference,"Sounds interesting, but I'm looking for something with a mix of Hip-Hop, electronic, and pop with a fast beat.","Sounds interesting, but I'm looking for something with a mix of Hip-Hop, electronic, and pop with a fast beat.","In that case, I would recommend 'Vivo nei miei testi' by Step One. This track combines elements of Hip-Hop, electronic, and pop genres, and it has a fast beat that will add energy to your video. It's part of the album 'Vivo nei miei testi' by Step One.","In that case, I would recommend 'Unchained Melody-917' by SINIMA BEATS. This track combines the elements of Hip-Hop, electronic, and pop genres with a fast beat. It has a catchy and energetic sound that would be perfect for your video.","Allow me to recommend 'Vivo nei miei testi' by Step One. It's a track from their album 'Reset' and combines elements of hip-hop, pop, electronic, and dance. The song was released in 2010 and may contain the specific elements you're looking for.",Vivo nei miei testi,Step One,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
310,9wVRNILwL4I,9wVRNILwL4I_yp0PNekX4vI,hrJ4jlvWPTI_h2rwWlx2e_Q,hrJ4jlvWPTI,0,3,cf_upbeat_electronic,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","Sounds interesting, but I'm looking for something with a mix of Hip-Hop, electronic, and pop with a fast beat.","In that case, I would recommend 'Vivo nei miei testi' by Step One. This track combines elements of Hip-Hop, electronic, pop, and dance genres, creating a vibrant and energetic sound. It has a clear rhythm and a modern dance or pop feel that would be perfect for your video.","In that case, I would recommend 'Unchained Melody-917' by SINIMA BEATS. This track combines the elements of Hip-Hop, electronic, and pop genres with a fast beat. It has a catchy and energetic sound that would be perfect for your video.","Allow me to recommend 'Vivo nei miei testi' by Step One. It's a track from their album 'Reset' and combines elements of hip-hop, pop, electronic, and dance. The song was released in 2010 and may contain the specific elements you're looking for.",Vivo nei miei testi,Step One,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
310,9wVRNILwL4I,9wVRNILwL4I_yp0PNekX4vI,hrJ4jlvWPTI_h2rwWlx2e_Q,hrJ4jlvWPTI,0,3,cf_lyrical_piano,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","Sounds interesting, but I'm looking for something with a mix of Hip-Hop, electronic, and pop with a fast beat.","Allow me to recommend 'Vivo nei miei testi' by Step One. It's a track from their album 'Vivo nei miei testi'. The song combines elements of Hip-Hop, electronic, and pop with a touch of rock. It has a slow tempo and features a piano-driven sound with a soft acoustic texture and a calm sentimental mood.","In that case, I would recommend 'Unchained Melody-917' by SINIMA BEATS. This track combines the elements of Hip-Hop, electronic, and pop genres with a fast beat. It has a catchy and energetic sound that would be perfect for your video.","Allow me to recommend 'Vivo nei miei testi' by Step One. It's a track from their album 'Reset' and combines elements of hip-hop, pop, electronic, and dance. The song was released in 2010 and may contain the specific elements you're looking for.",Vivo nei miei testi,Step One,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
313,z7Dy7s5tg2o,z7Dy7s5tg2o_ziYVQWdqAEM,J-gYJBsln-w_2EkwVQYQsw4,J-gYJBsln-w,0,10,original,top1_prompt_level_preference_counterfactual,original,top1_reference,"That sounds great, but I'm also interested in incorporating elements of pop and house music into the playlist. Can you suggest a track that combines these genres?","That sounds great, but I'm also interested in incorporating elements of pop and house music into the playlist. Can you suggest a track that combines these genres?",Certainly! How about 'Alive' by Krewella? It's a dance-pop track with electronic and house influences. The song has a catchy beat and energetic vibe that could be a fitting choice for your playlist. It was released in 2013 and has a music video directed by Kyle Crawford.,"Certainly! How about 'TechnoColour Dreams Invades Mansion NightClub May 19th 2013'? Although I don't have much information about this track, it's tagged as electronic, dance, electro, pop, and house, which suggests it could be a fitting choice for your event. It might have the pop and house elements you're looking for.","Allow me to recommend 'Alive' by Krewella. It's a dance-pop track with electronic and techno influences. The song features powerful vocals by Krewella's female vocalists and has a fast-paced and energetic sound. It aligns well with the indie and electronic genres you mentioned. Although there is no specific description available for this track, it falls within Krewella's distinctive style and incorporates their unique elements.",Alive,Krewella,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
313,z7Dy7s5tg2o,z7Dy7s5tg2o_ziYVQWdqAEM,J-gYJBsln-w_2EkwVQYQsw4,J-gYJBsln-w,0,10,cf_upbeat_electronic,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer upbeat electronic background music with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling.","That sounds great, but I'm also interested in incorporating elements of pop and house music into the playlist. Can you suggest a track that combines these genres?","In that case, I recommend 'Alive' by Krewella. This track is a perfect fit for your video as it falls under the electronic, dance, house, and pop genres. It has a fast tempo and a catchy beat that will create an energetic and modern atmosphere.","Certainly! How about 'TechnoColour Dreams Invades Mansion NightClub May 19th 2013'? Although I don't have much information about this track, it's tagged as electronic, dance, electro, pop, and house, which suggests it could be a fitting choice for your event. It might have the pop and house elements you're looking for.","Allow me to recommend 'Alive' by Krewella. It's a dance-pop track with electronic and techno influences. The song features powerful vocals by Krewella's female vocalists and has a fast-paced and energetic sound. It aligns well with the indie and electronic genres you mentioned. Although there is no specific description available for this track, it falls within Krewella's distinctive style and incorporates their unique elements.",Alive,Krewella,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
313,z7Dy7s5tg2o,z7Dy7s5tg2o_ziYVQWdqAEM,J-gYJBsln-w_2EkwVQYQsw4,J-gYJBsln-w,0,10,cf_lyrical_piano,top1_prompt_level_preference_counterfactual,original,top1_reference,"I prefer lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood.","That sounds great, but I'm also interested in incorporating elements of pop and house music into the playlist. Can you suggest a track that combines these genres?","Allow me to recommend 'Alive' by Krewella. It's a track from their album 'Alive'. This song combines elements of dance, electronic, and pop genres with a touch of rock. It has a slow tempo and features lyrical piano, which can create a soothing and sentimental atmosphere for your video.","Certainly! How about 'TechnoColour Dreams Invades Mansion NightClub May 19th 2013'? Although I don't have much information about this track, it's tagged as electronic, dance, electro, pop, and house, which suggests it could be a fitting choice for your event. It might have the pop and house elements you're looking for.","Allow me to recommend 'Alive' by Krewella. It's a dance-pop track with electronic and techno influences. The song features powerful vocals by Krewella's female vocalists and has a fast-paced and energetic sound. It aligns well with the indie and electronic genres you mentioned. Although there is no specific description available for this track, it falls within Krewella's distinctive style and incorporates their unique elements.",Alive,Krewella,1,1,1,0,0,top1_generation_prompt_text_changed_only_precomputed_text_feature_unchanged
