sample_idx,video_id,gt_music_id,top1_music_id,top1_video_id,top1_is_gt,rank,condition,condition_description,generation_mode,prompt_variant,title_source,generated_text,reference_text,top1_reference_text,user_text,music_title,music_artist,generated_mentions_top1_title,generated_mentions_top1_artist,title_consistency,needs_manual_review,inject_title_used,is_fallback
3905,H-W68B4KTVI,H-W68B4KTVI_ulxuGZNxbA0,ZZGwle80SUg_jeCpb0O6-tE,ZZGwle80SUg,0,31,wo_audio_all,Top-1 music feature is zeroed and Top-1 title/artist metadata injection is disabled,top1_counterfactual_modality_removal,original,top1_reference,"I suggest checking out 'The Witches' by The Witches. It's a track from their album 'The Witches'. The song combines elements of electronic, ambient, and female vocalists with a touch of rock and indie influences. It has a techno and fast-paced sound too, which could be a fitting choice for your video.","I apologize, but I don't have enough information about the target music to provide a specific recommendation. However, based on your preference for ambient and female vocalists, I suggest exploring the music of L2K. They are known for their electronic and pop sound with female vocalists. You may find a suitable track from their discography.","Allow me to recommend an electronic track with a chillout vibe. Unfortunately, I don't have any information about the specific title, album, or artist. However, it falls under the genres of electronic, chillout, and ambient, which can create a soothing and relaxing atmosphere for your travel video. I believe this track can provide the desired atmosphere for your travel video.","That sounds great, but I also want to include some ambient and female vocalists in the music. Do you have any recommendations that fit those criteria?",,,,,,0,0,0
3905,H-W68B4KTVI,H-W68B4KTVI_ulxuGZNxbA0,ZZGwle80SUg_jeCpb0O6-tE,ZZGwle80SUg,0,31,wo_prompt,text prompt feature and user text are removed; Top-1 title/artist metadata is kept,top1_counterfactual_modality_removal,original,top1_reference,"In order to recommend the most suitable background music for your video, I suggest considering the track 'Sunset' by D.R.A.M. It's an electronic and chillout track with elements of dance and pop. The song has a soothing and relaxing vibe, which can create a calming atmosphere for your video.","I apologize, but I don't have enough information about the target music to provide a specific recommendation. However, based on your preference for ambient and female vocalists, I suggest exploring the music of L2K. They are known for their electronic and pop sound with female vocalists. You may find a suitable track from their discography.","Allow me to recommend an electronic track with a chillout vibe. Unfortunately, I don't have any information about the specific title, album, or artist. However, it falls under the genres of electronic, chillout, and ambient, which can create a soothing and relaxing atmosphere for your travel video. I believe this track can provide the desired atmosphere for your travel video.","That sounds great, but I also want to include some ambient and female vocalists in the music. Do you have any recommendations that fit those criteria?",,,,,,0,1,0
3905,H-W68B4KTVI,H-W68B4KTVI_ulxuGZNxbA0,ZZGwle80SUg_jeCpb0O6-tE,ZZGwle80SUg,0,31,wo_ltp,long-term preference feature is zeroed; Top-1 title/artist metadata is kept,top1_counterfactual_modality_removal,original,top1_reference,is is is is is is is is is is is is is is is is is is is is is is is is is is is is. is is is is is. is is is is is is is. is is is is is. and is. and is is is. and is is. I's. I's. I's. I's. I's. I's. I's. I's. I's. I's. I's that's that's. I't's that's that's that's that's,"I apologize, but I don't have enough information about the target music to provide a specific recommendation. However, based on your preference for ambient and female vocalists, I suggest exploring the music of L2K. They are known for their electronic and pop sound with female vocalists. You may find a suitable track from their discography.","Allow me to recommend an electronic track with a chillout vibe. Unfortunately, I don't have any information about the specific title, album, or artist. However, it falls under the genres of electronic, chillout, and ambient, which can create a soothing and relaxing atmosphere for your travel video. I believe this track can provide the desired atmosphere for your travel video.","That sounds great, but I also want to include some ambient and female vocalists in the music. Do you have any recommendations that fit those criteria?",,,,,,0,1,0
3915,4Q4VQyHfiPI,4Q4VQyHfiPI_5KMORmZGYRc,4Q4VQyHfiPI_5KMORmZGYRc,4Q4VQyHfiPI,1,1,full,all modalities available; generation is conditioned on ranked Top-1 music,top1_counterfactual_modality_removal,original,top1_reference,"Allow me to recommend 'Se siente el party' by Jhon KPO & Edsson. It's a track from their album 'Se siente el party'. It combines elements of electronic, pop, and Hip-Hop with catchy vocals and a beat-driven sound. It was released in 2013 and may contain the specific elements you're looking for.","Allow me to recommend 'Se siente el party' by Jhon KPO & Edsson. It's an electronic track released in 2015. The song combines elements of Hip-Hop, pop, and dance with a focus on electronic beats and vocals. It has a lively and energetic sound that incorporates the beat and drum influences you're looking for.","Allow me to recommend 'Se siente el party' by Jhon KPO & Edsson. It's an electronic track released in 2015. The song combines elements of Hip-Hop, pop, and dance with a focus on electronic beats and vocals. It has a lively and energetic sound that incorporates the beat and drum influences you're looking for.","That sounds great, I like the electronic and Hip-Hop genres in your music recommendations. But I would like to add a touch of Jhon KPO & Edsson's style, especially their electronic and vocal elements. I'm also interested in incorporating some beat and drum influences.",Se siente el party,Jhon KPO & Edsson,1,1,1,0,1,0
3915,4Q4VQyHfiPI,4Q4VQyHfiPI_5KMORmZGYRc,4Q4VQyHfiPI_5KMORmZGYRc,4Q4VQyHfiPI,1,1,wo_video,video feature is zeroed; generation is conditioned on ranked Top-1 music,top1_counterfactual_modality_removal,original,top1_reference,"Allow me to recommend 'Jhon KPO & Edsson - 2014'. It's a track by Jhon KPO & Edsson. Although I don't have specific information about this track, Jhon KPO & Edsson are known for their electronic and Hip-Hop style. It may contain the elements you're looking for, including electronic beats and drums.","Allow me to recommend 'Se siente el party' by Jhon KPO & Edsson. It's an electronic track released in 2015. The song combines elements of Hip-Hop, pop, and dance with a focus on electronic beats and vocals. It has a lively and energetic sound that incorporates the beat and drum influences you're looking for.","Allow me to recommend 'Se siente el party' by Jhon KPO & Edsson. It's an electronic track released in 2015. The song combines elements of Hip-Hop, pop, and dance with a focus on electronic beats and vocals. It has a lively and energetic sound that incorporates the beat and drum influences you're looking for.","That sounds great, I like the electronic and Hip-Hop genres in your music recommendations. But I would like to add a touch of Jhon KPO & Edsson's style, especially their electronic and vocal elements. I'm also interested in incorporating some beat and drum influences.",Se siente el party,Jhon KPO & Edsson,0,1,0,1,1,0
3915,4Q4VQyHfiPI,4Q4VQyHfiPI_5KMORmZGYRc,4Q4VQyHfiPI_5KMORmZGYRc,4Q4VQyHfiPI,1,1,wo_audio_feature_only,"Top-1 music feature is zeroed, but Top-1 title/artist metadata is kept",top1_counterfactual_modality_removal,original,top1_reference,"Allow me to recommend 'Jhon KPO & Edsson' by Jhon KPO & Edsson. It's a track that combines elements of electronic, Hip-Hop, and rock genres. It has a fast-paced and energetic sound with a mix of techno and drum influences. It could be a fitting choice for your video.","Allow me to recommend 'Se siente el party' by Jhon KPO & Edsson. It's an electronic track released in 2015. The song combines elements of Hip-Hop, pop, and dance with a focus on electronic beats and vocals. It has a lively and energetic sound that incorporates the beat and drum influences you're looking for.","Allow me to recommend 'Se siente el party' by Jhon KPO & Edsson. It's an electronic track released in 2015. The song combines elements of Hip-Hop, pop, and dance with a focus on electronic beats and vocals. It has a lively and energetic sound that incorporates the beat and drum influences you're looking for.","That sounds great, I like the electronic and Hip-Hop genres in your music recommendations. But I would like to add a touch of Jhon KPO & Edsson's style, especially their electronic and vocal elements. I'm also interested in incorporating some beat and drum influences.",Se siente el party,Jhon KPO & Edsson,0,1,0,1,1,0
3915,4Q4VQyHfiPI,4Q4VQyHfiPI_5KMORmZGYRc,4Q4VQyHfiPI_5KMORmZGYRc,4Q4VQyHfiPI,1,1,wo_audio_all,Top-1 music feature is zeroed and Top-1 title/artist metadata injection is disabled,top1_counterfactual_modality_removal,original,top1_reference,"Allow me to recommend 'Jhon KPO & Edsson's 'Jhon KPO & Edsson'. It's a track from their album 'Jhon KPO & Edsson'. It combines elements of electronic, Hip-Hop, and rock with a touch of beat and drum influences. It may be a fitting choice for your video.","Allow me to recommend 'Se siente el party' by Jhon KPO & Edsson. It's an electronic track released in 2015. The song combines elements of Hip-Hop, pop, and dance with a focus on electronic beats and vocals. It has a lively and energetic sound that incorporates the beat and drum influences you're looking for.","Allow me to recommend 'Se siente el party' by Jhon KPO & Edsson. It's an electronic track released in 2015. The song combines elements of Hip-Hop, pop, and dance with a focus on electronic beats and vocals. It has a lively and energetic sound that incorporates the beat and drum influences you're looking for.","That sounds great, I like the electronic and Hip-Hop genres in your music recommendations. But I would like to add a touch of Jhon KPO & Edsson's style, especially their electronic and vocal elements. I'm also interested in incorporating some beat and drum influences.",,,,,,0,0,0
3915,4Q4VQyHfiPI,4Q4VQyHfiPI_5KMORmZGYRc,4Q4VQyHfiPI_5KMORmZGYRc,4Q4VQyHfiPI,1,1,wo_prompt,text prompt feature and user text are removed; Top-1 title/artist metadata is kept,top1_counterfactual_modality_removal,original,top1_reference,"I recommend 'Se siente el party' by Jhon KPO & Edsson. It's a track from their album 'Se siente el party'. The song combines elements of Hip-Hop, electronic, pop, and dance genres. It has a fast-paced beat and synth sounds that could add an energetic and catchy vibe to your video.","Allow me to recommend 'Se siente el party' by Jhon KPO & Edsson. It's an electronic track released in 2015. The song combines elements of Hip-Hop, pop, and dance with a focus on electronic beats and vocals. It has a lively and energetic sound that incorporates the beat and drum influences you're looking for.","Allow me to recommend 'Se siente el party' by Jhon KPO & Edsson. It's an electronic track released in 2015. The song combines elements of Hip-Hop, pop, and dance with a focus on electronic beats and vocals. It has a lively and energetic sound that incorporates the beat and drum influences you're looking for.","That sounds great, I like the electronic and Hip-Hop genres in your music recommendations. But I would like to add a touch of Jhon KPO & Edsson's style, especially their electronic and vocal elements. I'm also interested in incorporating some beat and drum influences.",Se siente el party,Jhon KPO & Edsson,1,1,1,0,1,0
3915,4Q4VQyHfiPI,4Q4VQyHfiPI_5KMORmZGYRc,4Q4VQyHfiPI_5KMORmZGYRc,4Q4VQyHfiPI,1,1,wo_ltp,long-term preference feature is zeroed; Top-1 title/artist metadata is kept,top1_counterfactual_modality_removal,original,top1_reference,"t.
tg
t.t
t.t
t.t
t.t
t.t.
t.t.t.t.
t.t.t.t.t.t.t.t.ttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt","Allow me to recommend 'Se siente el party' by Jhon KPO & Edsson. It's an electronic track released in 2015. The song combines elements of Hip-Hop, pop, and dance with a focus on electronic beats and vocals. It has a lively and energetic sound that incorporates the beat and drum influences you're looking for.","Allow me to recommend 'Se siente el party' by Jhon KPO & Edsson. It's an electronic track released in 2015. The song combines elements of Hip-Hop, pop, and dance with a focus on electronic beats and vocals. It has a lively and energetic sound that incorporates the beat and drum influences you're looking for.","That sounds great, I like the electronic and Hip-Hop genres in your music recommendations. But I would like to add a touch of Jhon KPO & Edsson's style, especially their electronic and vocal elements. I'm also interested in incorporating some beat and drum influences.",Se siente el party,Jhon KPO & Edsson,0,0,0,1,1,0
3916,TME4uekY9hc,TME4uekY9hc_p79AdYDjlFU,5eOeqLInmKQ_Agc6sXk98Do,5eOeqLInmKQ,0,12,full,all modalities available; generation is conditioned on ranked Top-1 music,top1_counterfactual_modality_removal,original,top1_reference,"In that case, I would recommend 'Vibe Tribe' by Just Juice. This track has a chillout and electronic sound, perfect for creating a relaxed and laid-back atmosphere. It's part of the album 'Vibe Tribe' and offers a soothing and calming experience.","In that case, I would recommend 'Breathe' by Just Juice. This track has a similar chill and relaxed vibe to 'Vibe Tribe' and is part of his mixtape 'For The People'. It was produced by 6ix, adding an electronic touch to the sound.","Allow me to recommend 'WYLIZMIDUPE.COM' by SD. It's a track from their album 'UMIEJĘTNOŚCI'. It combines elements of Hip-Hop, electronic, and rock with chillout and experimental vibes. The song was released in 2007 which may contain the specific elements you want.","Sounds good, but I'm looking for something with a more chill and relaxed vibe, similar to 'Vibe Tribe' by Just Juice.",WYLIZMIDUPE.COM,SD,0,0,0,1,1,0
3916,TME4uekY9hc,TME4uekY9hc_p79AdYDjlFU,5eOeqLInmKQ_Agc6sXk98Do,5eOeqLInmKQ,0,12,wo_video,video feature is zeroed; generation is conditioned on ranked Top-1 music,top1_counterfactual_modality_removal,original,top1_reference,"In that case, I would recommend 'Vibe Tribe' by Just Juice. This track has a chillout and electronic sound with elements of Hip-Hop and chillout. It would be a perfect fit for your video.","In that case, I would recommend 'Breathe' by Just Juice. This track has a similar chill and relaxed vibe to 'Vibe Tribe' and is part of his mixtape 'For The People'. It was produced by 6ix, adding an electronic touch to the sound.","Allow me to recommend 'WYLIZMIDUPE.COM' by SD. It's a track from their album 'UMIEJĘTNOŚCI'. It combines elements of Hip-Hop, electronic, and rock with chillout and experimental vibes. The song was released in 2007 which may contain the specific elements you want.","Sounds good, but I'm looking for something with a more chill and relaxed vibe, similar to 'Vibe Tribe' by Just Juice.",WYLIZMIDUPE.COM,SD,0,0,0,1,1,0
3916,TME4uekY9hc,TME4uekY9hc_p79AdYDjlFU,5eOeqLInmKQ_Agc6sXk98Do,5eOeqLInmKQ,0,12,wo_audio_feature_only,"Top-1 music feature is zeroed, but Top-1 title/artist metadata is kept",top1_counterfactual_modality_removal,original,top1_reference,"In that case, I would recommend 'Vibe Tribe' by Just Juice. It's a track that combines elements of Hip-Hop, electronic, dance, pop, and rock with a more chill and relaxed vibe. It has a techno and electronic sound with a mix of Hip-Hop and electronic elements.","In that case, I would recommend 'Breathe' by Just Juice. This track has a similar chill and relaxed vibe to 'Vibe Tribe' and is part of his mixtape 'For The People'. It was produced by 6ix, adding an electronic touch to the sound.","Allow me to recommend 'WYLIZMIDUPE.COM' by SD. It's a track from their album 'UMIEJĘTNOŚCI'. It combines elements of Hip-Hop, electronic, and rock with chillout and experimental vibes. The song was released in 2007 which may contain the specific elements you want.","Sounds good, but I'm looking for something with a more chill and relaxed vibe, similar to 'Vibe Tribe' by Just Juice.",WYLIZMIDUPE.COM,SD,0,0,0,1,1,0
3916,TME4uekY9hc,TME4uekY9hc_p79AdYDjlFU,5eOeqLInmKQ_Agc6sXk98Do,5eOeqLInmKQ,0,12,wo_audio_all,Top-1 music feature is zeroed and Top-1 title/artist metadata injection is disabled,top1_counterfactual_modality_removal,original,top1_reference,"In that case, I would recommend 'Vibe Tribe' by Just Juice. This track has a chillout and relaxed vibe, similar to 'Vibe Tribe'. It's a perfect fit for your video, offering a laid-back and chillout atmosphere.","In that case, I would recommend 'Breathe' by Just Juice. This track has a similar chill and relaxed vibe to 'Vibe Tribe' and is part of his mixtape 'For The People'. It was produced by 6ix, adding an electronic touch to the sound.","Allow me to recommend 'WYLIZMIDUPE.COM' by SD. It's a track from their album 'UMIEJĘTNOŚCI'. It combines elements of Hip-Hop, electronic, and rock with chillout and experimental vibes. The song was released in 2007 which may contain the specific elements you want.","Sounds good, but I'm looking for something with a more chill and relaxed vibe, similar to 'Vibe Tribe' by Just Juice.",,,,,,0,0,0
3916,TME4uekY9hc,TME4uekY9hc_p79AdYDjlFU,5eOeqLInmKQ_Agc6sXk98Do,5eOeqLInmKQ,0,12,wo_prompt,text prompt feature and user text are removed; Top-1 title/artist metadata is kept,top1_counterfactual_modality_removal,original,top1_reference,"I recommend 'WYLIZMIDUPE.COM' by SD. It's a track from the album 'WYLIZMIDUPE.COM'. The song combines elements of Hip-Hop, electronic, rock, and indie with a touch of jazz. It has a unique and experimental sound that could add an interesting touch to your video.","In that case, I would recommend 'Breathe' by Just Juice. This track has a similar chill and relaxed vibe to 'Vibe Tribe' and is part of his mixtape 'For The People'. It was produced by 6ix, adding an electronic touch to the sound.","Allow me to recommend 'WYLIZMIDUPE.COM' by SD. It's a track from their album 'UMIEJĘTNOŚCI'. It combines elements of Hip-Hop, electronic, and rock with chillout and experimental vibes. The song was released in 2007 which may contain the specific elements you want.","Sounds good, but I'm looking for something with a more chill and relaxed vibe, similar to 'Vibe Tribe' by Just Juice.",WYLIZMIDUPE.COM,SD,1,1,1,0,1,0
3916,TME4uekY9hc,TME4uekY9hc_p79AdYDjlFU,5eOeqLInmKQ_Agc6sXk98Do,5eOeqLInmKQ,0,12,wo_ltp,long-term preference feature is zeroed; Top-1 title/artist metadata is kept,top1_counterfactual_modality_removal,original,top1_reference,".,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,","In that case, I would recommend 'Breathe' by Just Juice. This track has a similar chill and relaxed vibe to 'Vibe Tribe' and is part of his mixtape 'For The People'. It was produced by 6ix, adding an electronic touch to the sound.","Allow me to recommend 'WYLIZMIDUPE.COM' by SD. It's a track from their album 'UMIEJĘTNOŚCI'. It combines elements of Hip-Hop, electronic, and rock with chillout and experimental vibes. The song was released in 2007 which may contain the specific elements you want.","Sounds good, but I'm looking for something with a more chill and relaxed vibe, similar to 'Vibe Tribe' by Just Juice.",WYLIZMIDUPE.COM,SD,0,0,0,1,1,0
3931,arOdnIxy3tk,arOdnIxy3tk_dniPTlMnvKA,j5nf3WBmWv4_MOmz8FPKy5M,j5nf3WBmWv4,0,21,full,all modalities available; generation is conditioned on ranked Top-1 music,top1_counterfactual_modality_removal,original,top1_reference,"In that case, I would recommend 'Above The Clouds' by Gang Starr. This track has a 90s vibe and combines elements of Hip-Hop, jazz, electronic, rock, and pop. It's part of the album 'Above The Clouds' and would be a great fit for your video.","In that case, I would recommend 'Save Your Life - NonFiction' by Aprilighost. This track has a mix of genres including Hip-Hop, jazz, electronic, rock, and pop. The piano and male vocals give it a unique sound, and it has a slower tempo. It was released in 2012 and has an official music video.","Allow me to recommend 'Above The Clouds' by Gang Starr. It's a track from their album 'Above The Clouds'. It combines elements of hip-hop, electronic, and techno with male vocals. It was recorded by a male artist and may contain the specific elements you want.","Sounds good, but I'm looking for something with a bit more of a 90s feel and a mix of genres like Hip-Hop, jazz, electronic, rock, and pop.",Above The Clouds,Gang Starr,1,1,1,0,1,0
3931,arOdnIxy3tk,arOdnIxy3tk_dniPTlMnvKA,j5nf3WBmWv4_MOmz8FPKy5M,j5nf3WBmWv4,0,21,wo_video,video feature is zeroed; generation is conditioned on ranked Top-1 music,top1_counterfactual_modality_removal,original,top1_reference,"In that case, I would recommend 'The 90s Hip-Hop Mixtape'. This mixtape features a collection of 90s Hip-Hop tracks that will give your video a nostalgic feel. It includes artists like A Tribe Called Quest, De La Soul, and The Fugees. The mixtape also includes electronic, rock, and pop elements that will add variety to your video.","In that case, I would recommend 'Save Your Life - NonFiction' by Aprilighost. This track has a mix of genres including Hip-Hop, jazz, electronic, rock, and pop. The piano and male vocals give it a unique sound, and it has a slower tempo. It was released in 2012 and has an official music video.","Allow me to recommend 'Above The Clouds' by Gang Starr. It's a track from their album 'Above The Clouds'. It combines elements of hip-hop, electronic, and techno with male vocals. It was recorded by a male artist and may contain the specific elements you want.","Sounds good, but I'm looking for something with a bit more of a 90s feel and a mix of genres like Hip-Hop, jazz, electronic, rock, and pop.",Above The Clouds,Gang Starr,0,0,0,1,1,0
3931,arOdnIxy3tk,arOdnIxy3tk_dniPTlMnvKA,j5nf3WBmWv4_MOmz8FPKy5M,j5nf3WBmWv4,0,21,wo_audio_feature_only,"Top-1 music feature is zeroed, but Top-1 title/artist metadata is kept",top1_counterfactual_modality_removal,original,top1_reference,"In that case, I would recommend 'Hip-Hop' by Gang Starr. It's a track that combines elements of Hip-Hop, jazz, electronic, rock, and pop. It has a mix of genres and a fast-paced beat with a techno-inspired by the 90s. It's a great choice for a party with a mix of genres like Hip-Hop, jazz, electronic, rock, and pop.","In that case, I would recommend 'Save Your Life - NonFiction' by Aprilighost. This track has a mix of genres including Hip-Hop, jazz, electronic, rock, and pop. The piano and male vocals give it a unique sound, and it has a slower tempo. It was released in 2012 and has an official music video.","Allow me to recommend 'Above The Clouds' by Gang Starr. It's a track from their album 'Above The Clouds'. It combines elements of hip-hop, electronic, and techno with male vocals. It was recorded by a male artist and may contain the specific elements you want.","Sounds good, but I'm looking for something with a bit more of a 90s feel and a mix of genres like Hip-Hop, jazz, electronic, rock, and pop.",Above The Clouds,Gang Starr,0,1,0,1,1,0
3931,arOdnIxy3tk,arOdnIxy3tk_dniPTlMnvKA,j5nf3WBmWv4_MOmz8FPKy5M,j5nf3WBmWv4,0,21,wo_audio_all,Top-1 music feature is zeroed and Top-1 title/artist metadata injection is disabled,top1_counterfactual_modality_removal,original,top1_reference,"In that case, I would recommend 'Hip-Hop' by The Hip-Hop Movement. This track combines elements of Hip-Hop, jazz, electronic, rock, and pop genres. It has a fast-paced beat and a mix of techno and synth sounds that could be a fitting choice for your video.","In that case, I would recommend 'Save Your Life - NonFiction' by Aprilighost. This track has a mix of genres including Hip-Hop, jazz, electronic, rock, and pop. The piano and male vocals give it a unique sound, and it has a slower tempo. It was released in 2012 and has an official music video.","Allow me to recommend 'Above The Clouds' by Gang Starr. It's a track from their album 'Above The Clouds'. It combines elements of hip-hop, electronic, and techno with male vocals. It was recorded by a male artist and may contain the specific elements you want.","Sounds good, but I'm looking for something with a bit more of a 90s feel and a mix of genres like Hip-Hop, jazz, electronic, rock, and pop.",,,,,,0,0,0
3931,arOdnIxy3tk,arOdnIxy3tk_dniPTlMnvKA,j5nf3WBmWv4_MOmz8FPKy5M,j5nf3WBmWv4,0,21,wo_prompt,text prompt feature and user text are removed; Top-1 title/artist metadata is kept,top1_counterfactual_modality_removal,original,top1_reference,"I recommend 'Above The Clouds' by Gang Starr. It's a track from their album 'Above The Clouds'. The song combines elements of Hip-Hop, electronic, rock, and indie genres. It has a unique blend of electronic beats and rock influences, which could add an interesting touch to your video.","In that case, I would recommend 'Save Your Life - NonFiction' by Aprilighost. This track has a mix of genres including Hip-Hop, jazz, electronic, rock, and pop. The piano and male vocals give it a unique sound, and it has a slower tempo. It was released in 2012 and has an official music video.","Allow me to recommend 'Above The Clouds' by Gang Starr. It's a track from their album 'Above The Clouds'. It combines elements of hip-hop, electronic, and techno with male vocals. It was recorded by a male artist and may contain the specific elements you want.","Sounds good, but I'm looking for something with a bit more of a 90s feel and a mix of genres like Hip-Hop, jazz, electronic, rock, and pop.",Above The Clouds,Gang Starr,1,1,1,0,1,0
3931,arOdnIxy3tk,arOdnIxy3tk_dniPTlMnvKA,j5nf3WBmWv4_MOmz8FPKy5M,j5nf3WBmWv4,0,21,wo_ltp,long-term preference feature is zeroed; Top-1 title/artist metadata is kept,top1_counterfactual_modality_removal,original,top1_reference,".t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t,t","In that case, I would recommend 'Save Your Life - NonFiction' by Aprilighost. This track has a mix of genres including Hip-Hop, jazz, electronic, rock, and pop. The piano and male vocals give it a unique sound, and it has a slower tempo. It was released in 2012 and has an official music video.","Allow me to recommend 'Above The Clouds' by Gang Starr. It's a track from their album 'Above The Clouds'. It combines elements of hip-hop, electronic, and techno with male vocals. It was recorded by a male artist and may contain the specific elements you want.","Sounds good, but I'm looking for something with a bit more of a 90s feel and a mix of genres like Hip-Hop, jazz, electronic, rock, and pop.",Above The Clouds,Gang Starr,0,0,0,1,1,0
3936,brSk7jSBrUo,brSk7jSBrUo_Uf0v56xKJtU,MJbBXsl91j4_LafN7DIccdU,MJbBXsl91j4,0,50,full,all modalities available; generation is conditioned on ranked Top-1 music,top1_counterfactual_modality_removal,original,top1_reference,"In that case, I would recommend 'Dígame de Frente' by El Gallo. This track is a perfect blend of Hip-Hop, electronic, and pop genres, with a touch of rock and dance influences. It has a fast tempo and a catchy beat that will add energy to your video.","I have just the track for you - 'Kiss Your Ass Goodbye' by Sheek Louch, from the album 'After Taxes'. It's a fantastic choice if you're looking for something that has a strong Hip-Hop core, complemented by elements of electronic, rock, and even a touch of ambient and indie. Its beats are fast and it has an energetic vibe, perfect for a high-energy scene while keeping that Hip-Hop essence.","I suggest checking out 'Dígame de Frente' by El Gallo. Although I don't have specific information about the track, El Gallo is known for blending hip-hop, pop, electronic, dance, and R&B genres in their music. This track might have the elements you're looking for in terms of hip-hop and electronic influences.","That sounds cool, but I'm leaning towards something with a bit more of a Hip-Hop vibe but still maintaining that fast pace. Any ideas?",Dígame de Frente,El Gallo,1,1,1,0,1,0
3936,brSk7jSBrUo,brSk7jSBrUo_Uf0v56xKJtU,MJbBXsl91j4_LafN7DIccdU,MJbBXsl91j4,0,50,wo_video,video feature is zeroed; generation is conditioned on ranked Top-1 music,top1_counterfactual_modality_removal,original,top1_reference,"In that case, I would recommend 'Dígame de Frente' by El Gallo. This track has a Hip-Hop influence and maintains that fast pace you're looking for. It's part of the album 'Dígame de Frente' and it's available for free download on the artist's website.","I have just the track for you - 'Kiss Your Ass Goodbye' by Sheek Louch, from the album 'After Taxes'. It's a fantastic choice if you're looking for something that has a strong Hip-Hop core, complemented by elements of electronic, rock, and even a touch of ambient and indie. Its beats are fast and it has an energetic vibe, perfect for a high-energy scene while keeping that Hip-Hop essence.","I suggest checking out 'Dígame de Frente' by El Gallo. Although I don't have specific information about the track, El Gallo is known for blending hip-hop, pop, electronic, dance, and R&B genres in their music. This track might have the elements you're looking for in terms of hip-hop and electronic influences.","That sounds cool, but I'm leaning towards something with a bit more of a Hip-Hop vibe but still maintaining that fast pace. Any ideas?",Dígame de Frente,El Gallo,1,1,1,0,1,0
3936,brSk7jSBrUo,brSk7jSBrUo_Uf0v56xKJtU,MJbBXsl91j4_LafN7DIccdU,MJbBXsl91j4,0,50,wo_audio_feature_only,"Top-1 music feature is zeroed, but Top-1 title/artist metadata is kept",top1_counterfactual_modality_removal,original,top1_reference,"In that case, I would recommend 'Bring It On' by The Streets. This track has a fast-paced Hip-Hop vibe with a mix of genres and styles. It combines elements of Hip-Hop with a mix of genres and styles that could be a fitting choice for your video.","I have just the track for you - 'Kiss Your Ass Goodbye' by Sheek Louch, from the album 'After Taxes'. It's a fantastic choice if you're looking for something that has a strong Hip-Hop core, complemented by elements of electronic, rock, and even a touch of ambient and indie. Its beats are fast and it has an energetic vibe, perfect for a high-energy scene while keeping that Hip-Hop essence.","I suggest checking out 'Dígame de Frente' by El Gallo. Although I don't have specific information about the track, El Gallo is known for blending hip-hop, pop, electronic, dance, and R&B genres in their music. This track might have the elements you're looking for in terms of hip-hop and electronic influences.","That sounds cool, but I'm leaning towards something with a bit more of a Hip-Hop vibe but still maintaining that fast pace. Any ideas?",Dígame de Frente,El Gallo,0,0,0,1,1,0
3936,brSk7jSBrUo,brSk7jSBrUo_Uf0v56xKJtU,MJbBXsl91j4_LafN7DIccdU,MJbBXsl91j4,0,50,wo_audio_all,Top-1 music feature is zeroed and Top-1 title/artist metadata injection is disabled,top1_counterfactual_modality_removal,original,top1_reference,"In that case, I would recommend 'Hip-Hop' by The Hip-Hop Movement. This track is a part of the Hip-Hop movement and it has a strong Hip-Hop vibe. It's a great choice for a video that needs to maintain a fast pace and still maintain a Hip-Hop vibe.","I have just the track for you - 'Kiss Your Ass Goodbye' by Sheek Louch, from the album 'After Taxes'. It's a fantastic choice if you're looking for something that has a strong Hip-Hop core, complemented by elements of electronic, rock, and even a touch of ambient and indie. Its beats are fast and it has an energetic vibe, perfect for a high-energy scene while keeping that Hip-Hop essence.","I suggest checking out 'Dígame de Frente' by El Gallo. Although I don't have specific information about the track, El Gallo is known for blending hip-hop, pop, electronic, dance, and R&B genres in their music. This track might have the elements you're looking for in terms of hip-hop and electronic influences.","That sounds cool, but I'm leaning towards something with a bit more of a Hip-Hop vibe but still maintaining that fast pace. Any ideas?",,,,,,0,0,0
