sample_idx,video_id,gt_music_id,preference_variant,positive_hits,negative_hits,n_positive_hits,n_negative_hits,alignment_score,is_aligned,has_conflict,ESS_from_original,generated_text
2491,mn4WwaRfmKM,mn4WwaRfmKM_7Kxl3Y5zh5E,cf_upbeat_electronic,beat;beats;bright;dance;electronic;energetic;modern;pop;rhythm,,9,0,9,1,0,0.6551724137931034,"In that case, I recommend 'Happy' by Tyree Morris & Hearts of Worship. This track combines elements of soul, pop, and rock, with a touch of dance and electronic influences. It has a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling that will add a lively and engaging vibe to your video."
2491,mn4WwaRfmKM,mn4WwaRfmKM_7Kxl3Y5zh5E,cf_lyrical_piano,acoustic;calm;gentle;lyrical;melody;piano;sentimental;slow;soft,,9,0,9,1,0,0.6491228070175439,"Allow me to recommend 'Happy' by Tyree Morris & Hearts of Worship. It's a track from their album 'Happy'. This song combines elements of soul, pop, and rock with a touch of jazz. It features lyrical piano and has a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood."
2555,m7Cq8gduKP0,m7Cq8gduKP0_gk2j6CDUFpI,cf_upbeat_electronic,beat;dance;electronic;energetic;modern;pop,,6,0,6,1,0,0.6037735849056604,"In that case, I recommend '18 ans' by Beli Blanco feat;. This track combines elements of Hip-Hop, pop, electronic, and rock genres. It has a fast-paced beat and a modern dance vibe that will give your video a lively and energetic feel."
2555,m7Cq8gduKP0,m7Cq8gduKP0_gk2j6CDUFpI,cf_lyrical_piano,acoustic;calm;emotional;gentle;lyrical;melody;piano;sentimental;slow;soft,electronic,10,1,9,1,1,0.65625,"I understand your preference for lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood. In that case, I recommend the track '18 ans' by Beli Blanco feat;. It's a beautiful song with a touching lyrical narrative. The track combines elements of pop, rock, and electronic music, creating a soothing and emotional atmosphere."
2609,iwxzc2MlkRg,iwxzc2MlkRg_UB7-5vH_veA,cf_upbeat_electronic,beat;beats;bright;dance;electronic;energetic;modern;pop;rhythm;upbeat,,10,0,10,1,0,0.7121212121212122,"In that case, I recommend 'Chora Brother' by Mahalo. This track combines elements of rock, pop, and electronic music, creating an upbeat and energetic sound. It has a bright mood, clear rhythm, and energetic beats that will give your video a modern dance or pop feel."
2609,iwxzc2MlkRg,iwxzc2MlkRg_UB7-5vH_veA,cf_lyrical_piano,emotional;lyrical;piano;sentimental;slow,,5,0,5,1,0,0.5333333333333333,"Allow me to recommend 'Chora Brother' by Mahalo. It's a track from their album 'Chora Brother'. The song combines elements of rock, pop, and indie with a touch of alternative. It has a slow tempo and features lyrical piano, which aligns well with the emotional and sentimental mood you're looking for."
2627,4O_gGo7MsW4,4O_gGo7MsW4_1S84Sxh4x0c,cf_upbeat_electronic,beat;bright;dance;electronic;energetic;pop,,6,0,6,1,0,0.7454545454545455,"In that case, I recommend 'Evol Love' by Neeb Bogatar. This track combines elements of Hip-Hop, electronic, dance, pop, and rock genres. It has a fast-paced beat and a bright mood that will give your video a lively and energetic feel."
2627,4O_gGo7MsW4,4O_gGo7MsW4_1S84Sxh4x0c,cf_lyrical_piano,emotional;lyrical;piano;sentimental;slow,electronic;hip-hop,5,2,3,1,1,0.6607142857142857,"Allow me to recommend 'Evol Love' by Neeb Bogatar. It's a track from the album 'Evol Love' and combines elements of Hip-Hop, electronic, and rock with a touch of pop. The song has a slow tempo and features lyrical piano, which aligns well with the emotional and sentimental mood you're looking for."
2639,fn_GPyrIZDM,fn_GPyrIZDM_YxVvA5-Ndmg,cf_upbeat_electronic,beat;beats;dance;electronic;energetic;pop;tempo,,7,0,7,1,0,0.6451612903225806,"I recommend 'DEL PASILLO A LA ESQUINA' by ILICITO ASFALTO. It's a track from their album 'DEL PASILLO A LA ESQUINA'. This song combines elements of Hip-Hop, electronic, and pop with a dance and pop feel. It has a fast tempo and energetic beats that could be a great fit for your video."
2639,fn_GPyrIZDM,fn_GPyrIZDM_YxVvA5-Ndmg,cf_lyrical_piano,acoustic;calm;gentle;lyrical;melody;piano;sentimental;slow;soft,,9,0,9,1,0,0.8181818181818181,"I recommend 'DEL PASILLO A LA ESQUINA' by ILICITO ASFALTO. It's a track with lyrical piano background music that aligns with your preferences. The song has a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood."
2648,rSAbaOw7tNY,rSAbaOw7tNY_R6_kdKj7mJ0,cf_upbeat_electronic,beat;bright;dance;electronic;energetic;pop,,6,0,6,1,0,0.819672131147541,"In that case, I would recommend 'Gunnin For Me' by Kese Soprano & Giuseppe. This track combines elements of Hip-Hop, electronic, dance, pop, and rock genres. It has a fast-paced beat and a bright mood that will give your video a lively and energetic feel."
2648,rSAbaOw7tNY,rSAbaOw7tNY_R6_kdKj7mJ0,cf_lyrical_piano,emotional;lyrical;piano;slow,electronic;hip-hop,4,2,2,1,1,0.7258064516129032,"Allow me to recommend 'Gunnin For Me' by Kese Soprano & Giuseppe. It's a track from their album 'Gunnin For Me'. The song combines elements of Hip-Hop, electronic, rock, and pop with a touch of jazz. It has a slow tempo and features lyrical piano, which can create a soothing and emotional atmosphere for your video."
2650,sucNsk45Bzg,sucNsk45Bzg_sFQ647JCX2I,cf_upbeat_electronic,dance;electronic;energetic;pop,,4,0,4,1,0,0.6730769230769231,"In that case, I would recommend 'Ballin' by Yung Tay. This track has a catchy electronic sound with elements of Hip-Hop, dance, and pop. It will give your video a lively and energetic vibe."
2650,sucNsk45Bzg,sucNsk45Bzg_sFQ647JCX2I,cf_lyrical_piano,acoustic;calm;sentimental;slow,electronic;hip-hop,4,2,2,1,1,0.7741935483870968,"Allow me to recommend 'I'm A Boss' by Young Money. It's a track from their album 'I'm A Boss'. The song combines elements of Hip-Hop, electronic, and rock with a touch of pop. It has a slow tempo and a soothing acoustic texture, creating a calm and sentimental mood."
2658,vIaH35-MLsk,vIaH35-MLsk_SGEzNs5dArw,cf_upbeat_electronic,beat;beats;bright;dance;electronic;energetic;modern;pop;rhythm,,9,0,9,1,0,0.4901960784313726,"In that case, I recommend 'Right Now (Na Na Na)' by Akon. This track is a perfect fit for your preferences. It has a catchy electronic sound with a bright mood, clear rhythm, energetic beats, and a modern dance or pop feeling. It's part of the album 'Right Now (Na Na Na)'."
2658,vIaH35-MLsk,vIaH35-MLsk_SGEzNs5dArw,cf_lyrical_piano,acoustic;calm;gentle;melody;sentimental;slow,electronic,6,1,5,1,1,0.603448275862069,"Allow me to recommend 'Right Now (Na Na Na)' by Akon. It's a track from his album 'Right Now (Na Na Na)'. This song combines elements of pop, R&B, and electronic music with a slow tempo and a soothing acoustic texture. It has a gentle melody and a calm sentimental mood that could be a perfect fit for your video."
2673,6I0Dv46ZgZE,6I0Dv46ZgZE_eZEP4QbTics,cf_upbeat_electronic,beat;beats;dance;electronic;energetic;modern;pop;upbeat,,8,0,8,1,0,0.5862068965517242,"In that case, I recommend 'All The Small Things' by Blink-182. This track is from their album 'All The Small Things' and it perfectly fits your preferences. It has a fast-paced electronic sound with a catchy pop vibe. The energetic beats and modern dance elements will add a lively and upbeat atmosphere to your video."
2673,6I0Dv46ZgZE,6I0Dv46ZgZE_eZEP4QbTics,cf_lyrical_piano,lyrical;piano;sentimental;slow,,4,0,4,1,0,0.40384615384615385,"Allow me to recommend 'All The Small Things' by Blink-182. It's a track from their album 'All The Small Things'. This song combines elements of rock, indie, and alternative with a touch of pop. It has a slow tempo and features lyrical piano, which can create a soothing and sentimental atmosphere for your video."
2682,bnuOm-tHi9U,bnuOm-tHi9U_mk-5w3Di0jk,cf_upbeat_electronic,electronic,,1,0,1,1,0,0.6833333333333333,"In that case, I recommend 'Après un reve' by Janine Jansen. This track is from her album 'Après un reve' and offers a beautiful blend of jazz, classical, and electronic elements. It has a soothing and melodic sound that can create a relaxing atmosphere for your video."
2682,bnuOm-tHi9U,bnuOm-tHi9U_mk-5w3Di0jk,cf_lyrical_piano,acoustic;calm;gentle;lyrical;melody;piano;sentimental;slow;soft,,9,0,9,1,0,0.6935483870967742,"In that case, I recommend 'Après un reve' by Janine Jansen. This track is from her album 'Après un reve' and features lyrical piano and a slow tempo. The music has a soft acoustic texture, a gentle melody, and a calm sentimental mood that would be perfect for your video."
2688,7Rd-wFSnrTY,7Rd-wFSnrTY_a1_I0dYcqos,cf_upbeat_electronic,beat;bright;dance;electronic;energetic;pop,,6,0,6,1,0,0.6551724137931034,"In that case, I would recommend 'Let's Get It' by Luey Champaign. This track combines elements of Hip-Hop, R&B, electronic, dance, and pop genres. It has a fast-paced beat and a bright mood that will give your video a lively and energetic feel."
2688,7Rd-wFSnrTY,7Rd-wFSnrTY_a1_I0dYcqos,cf_lyrical_piano,acoustic;calm;gentle;melody;sentimental;slow,electronic;hip-hop,6,2,4,1,1,0.5084745762711864,"Allow me to recommend 'Let's Get It' by Luey Champaign. It's a track from their album 'Let's Get It'. The song combines elements of Hip-Hop, R&B, and electronic music with a slow tempo and a soothing acoustic texture. It has a gentle melody and a calm sentimental mood that could be a perfect fit for your video."
2711,YJtkZTx7fmE,YJtkZTx7fmE_uJdYPnlSqEs,cf_upbeat_electronic,beat;beats;dance;electronic;energetic;modern;pop;rhythm,,8,0,8,1,0,0.6470588235294117,"In that case, I would recommend 'Astrology' by Vanda. This track combines elements of pop, rock, and electronic music, creating a vibrant and energetic sound. It has a clear rhythm and energetic beats that will add a modern and danceable feel to your video."
2711,YJtkZTx7fmE,YJtkZTx7fmE_uJdYPnlSqEs,cf_lyrical_piano,emotional;slow,,2,0,2,1,0,0.6949152542372881,"Allow me to recommend 'Astrology' by Vanda. It's a track from their album 'Astrology'. The song combines elements of pop, rock, and indie with a touch of jazz. It features female vocals and has a slow tempo, which creates a soothing and emotional atmosphere. The lyrics are written by Vanda and the music is composed by Vanda and Dario."
2742,ebG469K0XEs,ebG469K0XEs_-icvfZjs9hc,cf_upbeat_electronic,bright;dance;electronic;pop;tempo,,5,0,5,1,0,0.7586206896551724,"In that case, I recommend 'Cesaretin Varmi Aska (Summer Mix)' by DJ OGUZ CETIN ft DJ FERIT CANDAN. This track combines electronic, dance, and pop genres with a touch of house and electro. It has a fast tempo and a bright mood that will add energy to your video."
2742,ebG469K0XEs,ebG469K0XEs_-icvfZjs9hc,cf_lyrical_piano,emotional;lyrical;piano;slow,dance;electronic,4,2,2,1,1,0.6949152542372881,"Allow me to recommend 'Love Is In The Air' by John Paul Young. It's a track from the album 'Love Is In The Air'. This song combines elements of pop, dance, and electronic music with a touch of rock. It has a slow tempo and features a piano, which creates a lyrical and emotional atmosphere. The track was released in 2012 and is available on iTunes."
2748,d5WTrglkHKc,d5WTrglkHKc_2ELIdD_qpAQ,cf_upbeat_electronic,bright;electronic;energetic;pop;rhythm,,5,0,5,1,0,0.6799999999999999,"In that case, I recommend 'Хочу быть рядом с тобой' by Никита Ломакин. This track combines elements of pop, electronic, and rock genres, creating a catchy and energetic sound. It has a bright mood and clear rhythm, making it perfect for your video."
2748,d5WTrglkHKc,d5WTrglkHKc_2ELIdD_qpAQ,cf_lyrical_piano,emotional;lyrical;piano;sentimental;slow,electronic,5,1,4,1,1,0.4285714285714286,"Allow me to recommend 'Хочу быть рядом с тобой' by Никита Ломакин. It's a track from his album 'Хочу быть рядом с тобой'. This song combines elements of pop, rock, and indie with a touch of electronic and alternative influences. It has a slow tempo and features lyrical piano, which aligns well with the emotional and sentimental mood you're looking for."
2749,zGEmF3Mj7dY,zGEmF3Mj7dY_mmr9I60GWnw,cf_upbeat_electronic,electronic;energetic;pop;rhythm;tempo,,5,0,5,1,0,0.7966101694915254,"In that case, I would recommend 'Traicionera' by Gerardo Gómez. This track has a pop and rock sound with electronic and indie influences. It has a fast tempo and a catchy rhythm that will give your video a lively and energetic feel."
2749,zGEmF3Mj7dY,zGEmF3Mj7dY_mmr9I60GWnw,cf_lyrical_piano,emotional;piano;slow,,3,0,3,1,0,0.5789473684210527,"Allow me to recommend 'Traicionera' by Gerardo Gómez. It's a track from his album 'Traicionera'. This song combines elements of pop, rock, and folk with a touch of jazz. It has a slow tempo and features a piano and guitar-driven sound. The lyrics are in Spanish and the music has a soothing and emotional vibe."
2769,guwB1oxI3ko,guwB1oxI3ko_Qit1Ox1uOgY,cf_upbeat_electronic,bright;dance;electronic;energetic;modern;pop,,6,0,6,1,0,0.6440677966101696,"In that case, I recommend 'The Best Day Ever' by The Best Day Ever. This track is a perfect fit for your requirements as it combines elements of rock, electronic, and indie with a pop and dance vibe. It has a bright and energetic sound that will add a modern touch to your video."
2769,guwB1oxI3ko,guwB1oxI3ko_Qit1Ox1uOgY,cf_lyrical_piano,piano;sentimental;slow,electronic,3,1,2,1,1,0.6779661016949152,"Allow me to recommend 'Love Is A Battlefield' by Pat Benatar. It's a track from her album 'Love Is A Battlefield'. The song combines elements of rock, indie, and alternative with a touch of electronic. It has a slow tempo and features a piano, which adds a soothing and sentimental vibe to the music."
2786,PTVlbhZBOqA,PTVlbhZBOqA_dz_0TGTKutg,cf_upbeat_electronic,beat;electronic;energetic;pop,melody,4,1,3,1,1,0.7169811320754718,"In that case, I recommend 'Mama Dice' by Efe Yerom. This track combines elements of Hip-Hop, pop, electronic, and rock genres. It has a fast-paced beat and a catchy melody that will give your video a lively and energetic feel."
2786,PTVlbhZBOqA,PTVlbhZBOqA_dz_0TGTKutg,cf_lyrical_piano,acoustic;calm;emotional;gentle;lyrical;melody;piano;sentimental;slow;soft,hip-hop,10,1,9,1,1,0.7462686567164178,"I understand your preference for lyrical piano background music with a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood. In that case, I recommend 'Mama Dice' by Efe Yerom. This track combines elements of Hip-Hop, pop, rock, and soul with a touch of jazz. It has a lyrical and emotional vibe that could be a perfect fit for your video."
2798,sNyONVsPf8g,sNyONVsPf8g_0bB2faVoV48,cf_upbeat_electronic,beat;bright;dance;electronic;pop,,5,0,5,1,0,0.679245283018868,"In that case, I recommend 'Mi Vida' by El Chino. This track combines elements of Hip-Hop, electronic, dance, pop, and rock. It has a fast-paced beat and a bright mood that will add energy to your video."
2798,sNyONVsPf8g,sNyONVsPf8g_0bB2faVoV48,cf_lyrical_piano,acoustic;calm;sentimental;slow,electronic;hip-hop,4,2,2,1,1,0.7301587301587302,"I suggest checking out 'L'Histoire de ma vie' by M.A.R.S. It's a track from their album 'L'Histoire de ma vie'. The song combines elements of Hip-Hop, pop, and electronic music with a touch of rock. It has a slow tempo and a soothing acoustic texture, which can create a calm and sentimental mood for your video."
2813,TFAyPoHmcBQ,TFAyPoHmcBQ_H_K1mi0EPdQ,cf_upbeat_electronic,beat;beats;bright;dance;electronic;energetic;modern;pop;rhythm;upbeat,,10,0,10,1,0,0.6481481481481481,"In that case, I would recommend 'The Fear' by The Vaccines. This track is from their album 'The Fear' and it perfectly captures the upbeat electronic sound you're looking for. It has a bright mood, clear rhythm, energetic beats, and a modern dance or pop feel. It's a great choice for your video."
2813,TFAyPoHmcBQ,TFAyPoHmcBQ_H_K1mi0EPdQ,cf_lyrical_piano,emotional;lyrical;piano;slow,,4,0,4,1,0,0.6603773584905661,"Allow me to recommend 'Slow Down' by The Slow Down. It's a track from their album 'Slow Down'. The song combines elements of rock, indie, and alternative with a touch of pop. It has a slow tempo and features lyrical piano, which can create a soothing and emotional atmosphere for your video."
2819,clwWCMWqqzk,clwWCMWqqzk__zUhqGT8TWg,cf_upbeat_electronic,dance;electronic;energetic;pop;rhythm;tempo,,6,0,6,1,0,0.5918367346938775,"In that case, I recommend 'We R Who We R' by Ke$ha. This track is from her album 'We R Who We R' and offers a perfect blend of electronic, dance, and pop genres. It has a fast tempo and a catchy rhythm that will give your video a lively and energetic feel."
2819,clwWCMWqqzk,clwWCMWqqzk__zUhqGT8TWg,cf_lyrical_piano,lyrical;piano;sentimental;slow,dance;electronic,4,2,2,1,1,0.6363636363636364,"Allow me to recommend 'We R Who We R' by Ke$ha. It's a track from her album 'We R Who We R'. The song combines elements of pop, dance, and electronic music with a touch of rock. It has a slow tempo and features lyrical piano, which can create a soothing and sentimental atmosphere for your video."
2834,5O5mdmyeeOs,5O5mdmyeeOs_NujXpZbhe2g,cf_upbeat_electronic,beat;dance;electronic;energetic;pop;rhythm,,6,0,6,1,0,0.5849056603773585,"In that case, I recommend 'BYE B**CH' by Mouse On Tha Track. This track combines elements of Hip-Hop, electronic, R&B, dance, and pop genres. It has a fast-paced beat and a catchy rhythm that will give your video a lively and energetic feel."
2834,5O5mdmyeeOs,5O5mdmyeeOs_NujXpZbhe2g,cf_lyrical_piano,acoustic;calm;gentle;lyrical;melody;piano;sentimental;slow;soft,,9,0,9,1,0,0.6379310344827587,Allow me to recommend 'Bye B**ch' by Mouse On Tha Track. It's a track with lyrical piano background music and a slow tempo. The song has a soft acoustic texture and a gentle melody that creates a calm and sentimental mood. It's a perfect fit for your video.
2842,8DGkFYaSgJA,8DGkFYaSgJA_SOTSguAKVl8,cf_upbeat_electronic,dance;electronic;modern;rhythm,,4,0,4,1,0,0.5714285714285714,"In that case, I recommend 'The Last Goodbye' by The Reason. This track combines elements of rock, electronic, and alternative genres, creating a unique and captivating sound. It has a fast-paced rhythm and a modern dance vibe that will add energy to your video."
2842,8DGkFYaSgJA,8DGkFYaSgJA_SOTSguAKVl8,cf_lyrical_piano,acoustic;slow,electronic,2,1,1,1,1,0.6363636363636364,"Allow me to recommend 'The Last Goodbye' by The Last Goodbye. It's a track from their album 'The Last Goodbye'. This song combines elements of rock, alternative, and indie with a touch of electronic. It has a slow tempo and a soothing acoustic sound that could be a fitting choice for your video."
2850,ecIjuCuj0Fc,ecIjuCuj0Fc_N9m9huNTwpA,cf_upbeat_electronic,dance;electronic;pop;rhythm,,4,0,4,1,0,0.8153846153846154,"In that case, I recommend 'Solo Tu' by Lidia Bossio. This track has a pop and dance sound with electronic and rock influences. It features female vocals and a catchy rhythm that will add energy to your video."
2850,ecIjuCuj0Fc,ecIjuCuj0Fc_N9m9huNTwpA,cf_lyrical_piano,acoustic;calm;gentle;melody;sentimental;slow;soft,,7,0,7,1,0,0.7605633802816901,I recommend the track 'Mi Amor' by Mariana Otero. It's a pop and rock song with elements of jazz and soul. The song features a beautiful female vocal performance and has a slow tempo with a soft acoustic texture. It has a gentle melody and a calm sentimental mood that could be a perfect fit for your video.
2882,1yNEohtQSW8,1yNEohtQSW8_OBsuZx3xPcQ,cf_upbeat_electronic,beat;beats;dance;electronic;energetic;modern;pop;rhythm,,8,0,8,1,0,0.7076923076923076,"In that case, I recommend 'I'm Not Okay (I Promise)' by My Chemical Romance. This track is from their album 'I'm Not Okay (I Promise)' and offers a perfect blend of rock, pop, and electronic elements. It has a fast-paced and energetic vibe, with a clear rhythm and modern dance influences. The song was released in 2005 and is known for its catchy melodies and energetic beats."
2882,1yNEohtQSW8,1yNEohtQSW8_OBsuZx3xPcQ,cf_lyrical_piano,acoustic;sentimental;slow,,3,0,3,1,0,0.5892857142857143,"Allow me to recommend 'Love' by 2NE1. It's a track from their album 'Love'. This song combines elements of rock, pop, and alternative genres with a focus on female vocals. It has a slow tempo and a soothing acoustic sound that can create a relaxing and sentimental atmosphere for your video."
2896,j-2iakRCM3E,j-2iakRCM3E_wv7vo8dz4hg,cf_upbeat_electronic,electronic;energetic,,2,0,2,1,0,0.6779661016949152,"In that case, I recommend 'I'm A Believer' by The Monkees. This track is a cover of the original song and it falls under the genres of rock, metal, punk, and alternative. It has a fast-paced and energetic sound with electronic elements, which aligns well with your preferences."
2896,j-2iakRCM3E,j-2iakRCM3E_wv7vo8dz4hg,cf_lyrical_piano,lyrical;piano,,2,0,2,1,0,0.9583333333333334,I suggest you consider the track 'Lyrical Piano Background Music - 1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2897,51UTOkFidXQ,51UTOkFidXQ_OdEiMr-oOIs,cf_upbeat_electronic,dance;electronic;energetic;pop;rhythm;tempo,,6,0,6,1,0,0.6111111111111112,"In that case, I recommend 'Don't Stop' by Tim & Jean. This track is from their album 'Don't Stop' and offers a perfect blend of electronic, dance, pop, and indie genres. It has a fast tempo and a catchy rhythm that will give your video a lively and energetic feel."
2897,51UTOkFidXQ,51UTOkFidXQ_OdEiMr-oOIs,cf_lyrical_piano,acoustic;calm;gentle;melody;sentimental;slow;soft,electronic,7,1,6,1,1,0.38,"Allow me to recommend 'Don't Stop' by Tim & Jean. It's a track from their album 'Don't Stop'. The song combines elements of electronic, pop, and indie with a slow tempo and a soft acoustic texture. It has a gentle melody and a calm sentimental mood that could be a fitting choice for your video."
2921,u_zXJNChISs,u_zXJNChISs_A_f5bbd7TaI,cf_upbeat_electronic,bright;electronic;energetic;pop,,4,0,4,1,0,0.6086956521739131,"In that case, I would recommend 'I Will Be' by Lisa Caruso. This track has a pop and electronic sound with female vocals. It has a bright and energetic vibe that would be perfect for your video."
2921,u_zXJNChISs,u_zXJNChISs_A_f5bbd7TaI,cf_lyrical_piano,acoustic;gentle;sentimental;slow;soft,,5,0,5,1,0,0.42000000000000004,"Allow me to recommend 'I Will Be' by Lisa Caruso. It's a track from her album 'I Will Be'. The song combines elements of pop, indie, and rock with a focus on female vocals. It has a slow tempo and a soft acoustic texture, which can create a gentle and sentimental mood for your video."
2926,t_DEpHCTR6k,t_DEpHCTR6k_Ar5KROYxrI4,cf_upbeat_electronic,beat;bright;electronic;energetic;pop,,5,0,5,1,0,0.6842105263157895,"In that case, I would recommend 'My Story' by Mr. This track combines elements of Hip-Hop, electronic, pop, and rock genres. It has a fast-paced beat and a bright mood that will give your video a lively and energetic feel."
2926,t_DEpHCTR6k,t_DEpHCTR6k_Ar5KROYxrI4,cf_lyrical_piano,acoustic;calm;gentle;lyrical;melody;piano;sentimental;slow;soft,electronic;hip-hop,9,2,7,1,1,0.7076923076923076,"In that case, I recommend 'My Story' by Mr. This track combines elements of Hip-Hop, pop, and rock with a touch of electronic and indie influences. It features lyrical piano and has a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood that will perfectly complement your video."
3003,0J808gIog1o,0J808gIog1o_PoJFn_RIdkg,cf_upbeat_electronic,beat;dance;electronic;modern;pop,,5,0,5,1,0,0.6122448979591837,"In that case, I recommend 'O2' by Damiana. This track is from the album 'O2' and offers a perfect blend of electronic, dance, pop, and house genres. It has a catchy beat and a modern dance vibe that will add energy to your video."
3003,0J808gIog1o,0J808gIog1o_PoJFn_RIdkg,cf_lyrical_piano,emotional;lyrical;piano;sentimental;slow,dance;electronic,5,2,3,1,1,0.8225806451612903,"Allow me to recommend '僕らの歌' by ダミアナ. It's a track from their album '僕らの歌'. The song combines elements of pop, dance, and electronic music with a touch of rock. It has a slow tempo and features lyrical piano, which aligns well with the emotional and sentimental mood you're looking for."
3015,RafrGEPAiQg,RafrGEPAiQg_9VsDZikDkKI,cf_upbeat_electronic,beat;dance;electronic;modern;pop,,5,0,5,1,0,0.8421052631578947,"In that case, I recommend 'I'm A Hustla' by Asher D. This track combines elements of Hip-Hop, electronic, dance, pop, and rock. It has a fast-paced beat and a modern dance or pop feel that will add energy to your video."
3015,RafrGEPAiQg,RafrGEPAiQg_9VsDZikDkKI,cf_lyrical_piano,acoustic;lyrical;piano;slow,electronic;hip-hop,4,2,2,1,1,0.8666666666666667,"Allow me to recommend 'Lyrical Piano Background Music' by Piano Music. It's a track that falls under the genres of Hip-Hop, electronic, rock, and pop. Although there is no specific information about the album or artists, the track itself is classified as instrumental with a slow tempo and a soothing acoustic texture. It may provide the desired elements for your video."
3021,oCV9U-tP7Iw,oCV9U-tP7Iw_Pl2pBVt4mh0,cf_upbeat_electronic,beat;dance;electronic;modern;pop,,5,0,5,1,0,0.6415094339622642,"In that case, I recommend 'Kamusta Ka Na' by Hustle One. This track combines elements of pop, Hip-Hop, R&B, and electronic music. It has a fast-paced beat and a modern dance vibe that will add energy to your video."
3021,oCV9U-tP7Iw,oCV9U-tP7Iw_Pl2pBVt4mh0,cf_lyrical_piano,emotional;lyrical;piano;sentimental;slow,electronic;hip-hop,5,2,3,1,1,0.543859649122807,"Allow me to recommend 'Kamusta Ka Na' by Hustle One. It's a track from their album 'Kamusta Ka Na'. The song combines elements of Hip-Hop, pop, and R&B with a touch of electronic and rock influences. It has a slow tempo and features lyrical piano, which aligns well with the emotional and sentimental mood you're looking for."
3030,7dfx1xqgGMc,7dfx1xqgGMc_Vs_1IMX3GLE,cf_upbeat_electronic,beat;beats;bright;dance;electronic;energetic;modern;pop;rhythm;upbeat,,10,0,10,1,0,0.6730769230769231,"In that case, I recommend 'Counting Stars' by OneRepublic. This track is known for its upbeat electronic sound with a bright mood. It has a clear rhythm, energetic beats, and a modern dance or pop feel. It's a great choice for your video."
3030,7dfx1xqgGMc,7dfx1xqgGMc_Vs_1IMX3GLE,cf_lyrical_piano,acoustic;calm;gentle;melody;sentimental;slow,electronic,6,1,5,1,1,0.48,"Allow me to recommend 'Counting Stars' by OneRepublic. It's a track from their album 'Counting Stars'. This song combines elements of pop, rock, and electronic music with a slow tempo and a soothing acoustic texture. It has a gentle melody and a calm sentimental mood that could be a fitting choice for your video."
3048,LAzK2fmfNoU,LAzK2fmfNoU_M5qG-NBjRck,cf_upbeat_electronic,dance;electronic;energetic;modern;pop;rhythm;tempo,,7,0,7,1,0,0.6333333333333333,"In that case, I recommend 'No Way Home' by Richard Durand. This track is from the album 'No Way Home' and offers a perfect blend of electronic, dance, house, and pop genres. It has a fast tempo and a catchy rhythm that will create an energetic and modern dance vibe for your video."
3048,LAzK2fmfNoU,LAzK2fmfNoU_M5qG-NBjRck,cf_lyrical_piano,lyrical;piano;sentimental;slow,dance;electronic,4,2,2,1,1,0.4821428571428571,"Allow me to recommend 'No Way Home' by Richard Durand. It's a track from his album 'No Way Home'. This song combines elements of dance, electronic, and pop genres with a touch of rock. It has a slow tempo and features lyrical piano, which can create a soothing and sentimental atmosphere for your video."
3052,3fFKAJXuLEM,3fFKAJXuLEM_emMlEvTKAN8,cf_upbeat_electronic,beat;bright;dance;electronic;pop,,5,0,5,1,0,0.5961538461538461,"In that case, I recommend 'SO FAR AWAY' by PIT featuring BIG FITZ DA POET. This track combines elements of Hip-Hop, electronic, pop, and dance genres. It has a fast-paced beat and a bright mood that will add energy to your video."
3052,3fFKAJXuLEM,3fFKAJXuLEM_emMlEvTKAN8,cf_lyrical_piano,acoustic;calm;gentle;lyrical;melody;piano;sentimental;slow;soft,,9,0,9,1,0,0.6666666666666667,"I recommend 'SO FAR AWAY' by PIT featuring BIG FITZ DA POET. It's a track with lyrical piano background music that aligns with your preferences. The song has a slow tempo, soft acoustic texture, gentle melody, and a calm sentimental mood."
3059,ReWzeILttoY,ReWzeILttoY_UKzkpkHNeN0,cf_upbeat_electronic,dance;electronic;modern;pop;rhythm,,5,0,5,1,0,0.7758620689655172,"In that case, I recommend 'O Lo Haces Tú O Lo Hago Yo' by Dulce María. This track is from the album 'O Lo Haces Tú O Lo Hago Yo' and offers a perfect blend of electronic, pop, and dance genres. It has a catchy rhythm and a modern feel that will add energy to your video."
3059,ReWzeILttoY,ReWzeILttoY_UKzkpkHNeN0,cf_lyrical_piano,sentimental;slow,electronic,2,1,1,1,1,0.8103448275862069,"I suggest you consider the track 'O Lo Haces Tú O Lo Hago Yo' by Dulce María. It's a pop and rock song with electronic and indie influences. The song features female vocals and has a slow tempo, which can create a soothing and sentimental atmosphere for your video."
3094,w_TlhlzrpTs,w_TlhlzrpTs_6sbXqAdkiFM,cf_upbeat_electronic,beat;beats;dance;electronic;energetic;modern;pop;upbeat,,8,0,8,1,0,0.8235294117647058,"In that case, I recommend 'Hi' by BiS. This track is from their album 'Hi' and it perfectly fits your preferences. It has a fast-paced electronic sound with a catchy pop vibe. The energetic beats and modern dance elements will add a lively and upbeat atmosphere to your video."
